01:50:26.911,SP 1[RPM],PV 1[RPM],CV 1[µsec],R1[µsec],SP 2[RPM],PV 2[RPM],CV 2[µsec],R2[µsec],SP 3[RPM],PV 3[RPM],CV 3[µsec],R3[µsec],SP 4[RPM],PV 4[RPM],CV 4[µsec],R4[µsec]
01:50:39.711,3037.667,2820.6094,-1233,1060,3207.8699,3388.299,-41,1060,3132.178,3243.9448,-39,1061,2942.3303,3076.923,-47,1060
01:50:39.726,3037.667,2820.6094,-1233,1060,3207.8699,3388.299,-42,1060,3132.178,3243.9448,-39,1061,2942.3303,3076.923,-47,1060
01:50:39.732,3037.667,2820.6094,-1233,1060,3207.8699,3388.299,-42,1060,3132.178,3243.9448,-39,1061,2942.3303,3076.923,-47,1060
01:50:39.739,3037.667,2820.6094,-1233,1060,3207.8699,3388.299,-42,1060,3132.178,3243.9448,-39,1061,2942.3303,3076.923,-47,1060
01:50:39.752,3037.667,2820.6094,-1233,1060,3207.8699,3388.299,-42,1060,3132.178,3243.9448,-39,1061,2942.3303,3076.923,-47,1060
01:50:39.753,3037.667,2820.6094,-1233,1060,3207.8699,3388.299,-42,1060,3132.178,3243.9448,-39,1061,2942.3303,3076.923,-47,1060
01:50:39.757,3037.667,2820.6094,-1233,1060,3207.8699,3388.299,-42,1060,3132.178,3243.9448,-39,1061,2942.3303,3076.923,-47,1060
01:50:39.772,3037.667,2820.6094,-1233,1060,3207.8699,3381.425,-42,1060,3132.178,3248.1597,-39,1061,2942.3303,3076.923,-47,1060
01:50:39.782,3037.667,2820.6094,-1233,1060,3207.8699,3381.425,-42,1060,3132.178,3248.1597,-39,1061,2942.3303,3076.923,-47,1060
01:50:39.790,3037.667,2820.6094,-1233,1060,3207.8699,3381.425,-42,1060,3132.178,3248.1597,-39,1061,2942.3303,3076.923,-47,1060
01:50:39.794,3037.667,2820.6094,-1233,1060,3207.8699,3381.425,-42,1060,3132.178,3248.1597,-39,1061,2942.3303,3076.923,-47,1060
01:50:39.797,3037.667,2821.6704,-1233,1060,3207.8699,3381.425,-42,1060,3132.178,3248.1597,-39,1061,2942.3303,3076.923,-47,1060
01:50:39.802,3037.667,2821.6704,-1233,1060,3207.8699,3381.425,-42,1060,3132.178,3248.1597,-39,1061,2942.3303,3076.923,-47,1060
