timestamp,[°] Acce X,[°] Acce Y,[°] Gyro X,[°] Gyro Y
22:22:55.44,-5.9750977,-2.8017104,-4.143072,0.25798246
22:22:55.46,-6.0819025,-2.8370876,-4.1487336,0.25829917
22:22:55.49,-6.000752,-2.863603,-4.1485357,0.25422135
22:22:55.51,-6.0010405,-2.8359523,-4.1512675,0.25160837
22:22:55.53,-5.9362373,-2.808756,-4.1525345,0.2563196
22:22:55.56,-5.9270167,-2.7815213,-4.158196,0.25663632
22:22:55.58,-5.876861,-2.819124,-4.1579814,0.2538056
22:22:55.61,-5.890379,-2.8489394,-4.1547236,0.25413552
22:22:55.64,-5.89566,-2.8701067,-4.1590953,0.2559913
22:22:55.66,-5.8943543,-2.8843179,-4.163292,0.2592377
22:22:55.68,-5.8510823,-2.8475761,-4.1586995,0.2654138
22:22:55.71,-5.8700013,-2.8178754,-4.1585016,0.26426566
22:22:55.74,-5.8796353,-2.791485,-4.156423,0.2664926
22:22:55.76,-5.8335404,-2.8244035,-4.1607947,0.2683484
22:22:55.79,-5.802391,-2.799607,-4.1623254,0.27227116
22:22:55.81,-5.831032,-2.7794814,-4.159589,0.27511176
22:22:55.84,-5.84821,-2.814554,-4.15607,0.27382013
22:22:55.86,-5.856452,-2.8399277,-4.1558723,0.27120715
22:22:55.89,-5.86851,-2.8628416,-4.1572976,0.27650732
22:22:55.91,-5.8839293,-2.8301392,-4.1555657,0.28294075
22:22:55.94,-5.8904905,-2.8550239,-4.156938,0.28328386
22:22:55.97,-5.901255,-2.8776035,-4.1519628,0.28204006
22:22:55.99,-5.8563275,-2.895968,-4.151757,0.2808441
22:22:56.02,-5.868702,-2.8539388,-4.154716,0.2811872
22:22:56.05,-5.9318123,-2.8737867,-4.1508064,0.2815831
22:22:56.07,-5.928783,-2.889929,-4.153652,0.27886125
22:22:56.10,-5.8839,-2.908542,-4.1534376,0.2823782
22:22:56.12,-5.8959937,-2.9204621,-4.1611576,0.2811344
22:22:56.15,-5.953972,-2.8732195,-4.1655293,0.2829902
22:22:56.17,-5.9523516,-2.8383994,-4.166796,0.2833069
22:22:56.20,-5.945201,-2.8616552,-4.168063,0.28948298
22:22:56.22,-5.9456058,-2.77536,-4.170681,0.28978652
22:22:56.25,-5.940083,-2.7574937,-4.1704664,0.29489037
22:22:56.27,-5.8876653,-2.7460444,-4.1718388,0.29205966
22:22:56.31,-5.899282,-2.7366102,-4.1736336,0.29665875
22:22:56.34,-5.849219,-2.780553,-4.1733365,0.30152836
22:22:56.37,-5.8685107,-2.7642307,-4.174762,0.30353263
22:22:56.40,-5.872941,-2.7460268,-4.171504,0.3069143
22:22:56.44,-5.8391466,-2.7932374,-4.171174,0.30500075
22:22:56.46,-5.8494873,-2.769195,-4.17223,0.30404398
22:22:56.48,-5.868709,-2.7551522,-4.175189,0.30121326
22:22:56.51,-5.830534,-2.7441683,-4.174958,0.30500075
22:22:56.54,-5.794528,-2.7328155,-4.1747355,0.30865297
22:22:56.57,-5.7122045,-2.7239954,-4.174488,0.31087992
22:22:56.59,-5.7588315,-2.7189708,-4.175702,0.30697203
22:22:56.62,-5.7961693,-2.714946,-4.1723137,0.30731514
22:22:56.65,-5.8206034,-2.709189,-4.170166,0.30772424
22:22:56.67,-5.7920213,-2.7073746,-4.1667776,0.30489352
22:22:56.70,-5.7688727,-2.7597451,-4.171324,0.30364972
22:22:56.72,-5.799048,-2.6912146,-4.171118,0.30245376
22:22:56.75,-5.8283587,-2.692731,-4.1677294,0.30438378
22:22:56.78,-5.8943725,-2.6886563,-4.170461,0.30909503
22:22:56.80,-5.8513584,-2.637174,-4.168452,0.3147878
22:22:56.83,-5.870217,-2.6494758,-4.166512,0.32028428
22:22:56.86,-5.826261,-2.6570966,-4.1662893,0.31899264
22:22:56.89,-5.790868,-2.7169344,-4.1711855,0.3142352
22:22:56.91,-5.8217916,-2.7133176,-4.1709876,0.31455192
22:22:56.94,-5.8465557,-2.7104204,-4.170765,0.3132603
22:22:56.96,-5.812519,-2.7621813,-4.165407,0.3153388
22:22:56.99,-5.7749553,-2.6909053,-4.166727,0.31719458
22:22:57.02,-5.755234,-2.7465153,-4.1664963,0.31072816
22:22:57.04,-5.788119,-2.680684,-4.1646256,0.31438038
22:22:57.07,-5.760627,-2.6820493,-4.167585,0.3163104
22:22:57.10,-5.786738,-2.6803849,-4.1673703,0.31665352
22:22:57.13,-5.8127503,-2.7352166,-4.167123,0.3170494
22:22:57.15,-5.839274,-2.72796,-4.1669083,0.31897944
22:22:57.18,-5.796141,-2.7173293,-4.172329,0.31749645
22:22:57.21,-5.879182,-2.76707,-4.1721144,0.31942648
22:22:57.25,-5.839221,-2.6999846,-4.1792836,0.32246998
22:22:57.27,-5.860494,-2.6997492,-4.1820154,0.3169273
22:22:57.31,-5.8665333,-2.6945233,-4.1775846,0.31530082
22:22:57.34,-5.8231153,-2.7468092,-4.177362,0.3173051
22:22:57.36,-5.842115,-2.7346852,-4.177131,0.3193836
22:22:57.39,-5.8625264,-2.7812514,-4.1785564,0.3197399
22:22:57.42,-5.8788757,-2.818555,-4.176686,0.31680033
22:22:57.45,-5.844155,-2.7975385,-4.176455,0.32400578
22:22:57.47,-5.8589773,-2.7752125,-4.1712885,0.32601005
22:22:57.50,-5.876055,-2.813766,-4.167118,0.32838547
22:22:57.53,-5.7773414,-2.788726,-4.1721888,0.32699817
22:22:57.56,-5.7519946,-2.7684445,-4.170526,0.32877973
22:22:57.58,-5.785267,-2.7519724,-4.1686554,0.32913604
22:22:57.61,-5.7691517,-2.7441888,-4.1700807,0.3245485
22:22:57.64,-5.7454314,-2.7328243,-4.1753263,0.32677546
22:22:57.67,-5.7851915,-2.779846,-4.173525,0.32553166
22:22:57.70,-5.811565,-2.8148515,-4.1710305,0.3216122
22:22:57.73,-5.8861613,-2.8425484,-4.166438,0.32339376
22:22:57.75,-5.898072,-2.8138642,-4.172807,0.32539803
22:22:57.78,-5.913151,-2.7935042,-4.1709366,0.3208105
22:22:57.81,-5.919684,-2.7745771,-4.1742373,0.31765318
22:22:57.84,-5.9138126,-2.7542756,-4.1707187,0.32295334
22:22:57.87,-5.8073473,-2.7949145,-4.1743608,0.32142252
22:22:57.89,-5.829256,-2.8268666,-4.1709723,0.32493946
22:22:57.92,-5.8525147,-2.8013191,-4.1707416,0.32701796
22:22:57.95,-5.8175726,-2.7811239,-4.170502,0.31678057
22:22:57.98,-5.7841644,-2.762366,-4.171822,0.31405872
22:22:58.01,-5.864513,-2.746849,-4.1715913,0.3178462
22:22:58.04,-5.8752356,-2.7347078,-4.173175,0.31274894
22:22:58.06,-5.8893185,-2.7275455,-4.1747055,0.31490168
22:22:58.09,-5.847035,-2.7220707,-4.179776,0.31351438
22:22:58.13,-5.8557835,-2.712353,-4.1816764,0.31398946
22:22:58.16,-5.8682485,-2.7071228,-4.184977,0.31791222
22:22:58.20,-5.9369607,-2.7589307,-4.177323,0.31599867
22:22:58.23,-5.933174,-2.7443717,-4.1770754,0.32188773
22:22:58.26,-5.9354296,-2.7890272,-4.17682,0.326081
22:22:58.29,-5.8781767,-2.8224292,-4.1785617,0.33054483
22:22:58.32,-5.8490915,-2.8032718,-4.181749,0.33262333
22:22:58.36,-5.868161,-2.8362544,-4.181452,0.33090115
22:22:58.38,-5.8836927,-2.8087745,-4.182877,0.3329054
22:22:58.41,-5.89059,-2.7841804,-4.1844606,0.3333013
22:22:58.44,-5.8958273,-2.8183231,-4.180551,0.33919036
22:22:58.48,-5.9000106,-2.8456013,-4.1763806,0.33961266
22:22:58.50,-5.8446403,-2.811318,-4.1779113,0.33822536
22:22:58.53,-5.8593345,-2.7862828,-4.1824574,0.33856848
22:22:58.55,-5.817628,-2.766525,-4.1837244,0.34181488
22:22:58.58,-5.832269,-2.7478948,-4.183485,0.33688754
22:22:58.61,-5.796007,-2.7358258,-4.1850686,0.3391145
22:22:58.64,-5.772122,-2.7823966,-4.184821,0.34866565
22:22:58.67,-5.8067575,-2.7657313,-4.1864047,0.3472305
22:22:58.70,-5.8287787,-2.8035188,-4.186149,0.3457475
22:22:58.73,-5.788016,-2.7240596,-4.193226,0.34797445
22:22:58.76,-5.7657156,-2.77299,-4.1947565,0.34481713
22:22:58.80,-5.683656,-2.8072195,-4.1944923,0.3432863
22:22:58.83,-5.8005037,-2.7367706,-4.1881776,0.35580677
22:22:58.86,-5.824066,-2.7266395,-4.175548,0.3650396
22:22:58.89,-5.730205,-2.77022,-4.177237,0.36155564
22:22:58.92,-5.7783513,-2.8123415,-4.1788206,0.36561364
22:22:58.95,-5.811795,-2.7896721,-4.1728888,0.37548319
22:22:58.98,-5.71499,-2.8179705,-4.1763034,0.3667238
22:22:59.01,-5.7018943,-2.8455455,-4.180675,0.3685796
22:22:59.04,-5.761312,-2.8215637,-4.1767654,0.37996182
22:22:59.06,-5.679725,-2.8998165,-4.178138,0.3771311
22:22:59.09,-5.673677,-2.9110253,-4.1896586,0.37598297
22:22:59.12,-5.733346,-2.871376,-4.18937,0.37858108
22:22:59.15,-5.77011,-2.8880255,-4.187361,0.37719378
22:22:59.18,-5.692132,-2.9556193,-4.183451,0.37758967
22:22:59.20,-5.7373986,-2.9016573,-4.177394,0.38083607
22:22:59.24,-5.725434,-2.8614576,-4.171079,0.3752291
22:22:59.27,-5.7586403,-2.8237114,-4.1708317,0.37379393
22:22:59.30,-5.7370725,-2.796459,-4.1781445,0.37041885
22:22:59.33,-5.725176,-2.7772517,-4.183215,0.3743416
22:22:59.36,-5.597744,-2.810897,-4.1829677,0.3747375
22:22:59.39,-5.6136146,-2.7888155,-4.18272,0.38062656
22:22:59.42,-5.6263313,-2.7711215,-4.184409,0.3771426
22:22:59.45,-5.7385716,-2.7001214,-4.182192,0.38342428
22:22:59.48,-5.779928,-2.6998608,-4.183881,0.38384658
22:22:59.51,-5.753812,-2.7511344,-4.1855173,0.38425568
22:22:59.55,-5.7329316,-2.7921216,-4.1912875,0.3786487
22:22:59.58,-5.7700033,-2.7709174,-4.1910233,0.37707004
22:22:59.61,-5.751272,-2.8105464,-4.1948934,0.37549138
22:22:59.64,-5.7416463,-2.8449502,-4.1965823,0.37396055
22:22:59.68,-5.6642694,-2.864766,-4.2158494,0.3704766
22:22:59.71,-5.7848754,-2.8366835,-4.2080255,0.3708857
22:22:59.78,-5.80589,-2.85764,-4.2231226,0.3639178
22:22:59.82,-5.7853966,-2.882692,-4.225709,0.3705459
22:22:59.86,-5.763268,-2.953922,-4.229579,0.3709946
22:22:59.89,-5.751233,-2.9598343,-4.2373633,0.37344426
22:22:59.92,-5.7305284,-3.012878,-4.233193,0.37386656
22:22:59.96,-5.71992,-2.9503715,-4.235146,0.37435484
22:22:59.99,-5.8187637,-2.8997989,-4.2313666,0.38004762
22:23:00.04,-5.838968,-2.8031118,-4.234059,0.38072065
22:23:00.11,-5.8069572,-2.7286868,-4.2334895,0.3774198
22:23:00.14,-5.8292446,-2.720169,-4.231134,0.3840941
22:23:00.17,-5.798659,-2.7699916,-4.2365546,0.3845032
22:23:00.47,-5.822337,-2.806982,-4.1605854,0.44378647
22:23:00.51,-5.7877083,-2.8368049,-4.1576757,0.4368202
22:23:00.54,-5.883869,-2.81425,-4.155597,0.4372161
22:23:00.57,-5.95551,-2.7935073,-4.1539345,0.43899766
22:23:00.59,-5.9424105,-2.769367,-4.1537366,0.43931437
22:23:00.62,-5.9545326,-2.706492,-4.1582828,0.4428313
22:23:00.64,-5.8935456,-2.7026834,-4.155155,0.44461286
22:23:00.67,-5.9576607,-2.7016442,-4.1503716,0.4495204
22:23:00.69,-5.949443,-2.7523837,-4.148709,0.45423165
22:23:00.71,-5.782401,-2.7399046,-4.147046,0.4560132
22:23:00.74,-5.8095984,-2.7291434,-4.1484714,0.45472157
22:23:00.77,-5.895901,-2.725372,-4.14667,0.46141234
22:23:00.81,-5.8464932,-2.7715895,-4.1463237,0.4722205
22:23:00.84,-5.801579,-2.8058932,-4.1496243,0.46552315
22:23:00.86,-5.7765446,-2.8385556,-4.15068,0.46456638
22:23:00.89,-5.745989,-2.805682,-4.1488094,0.4649227
22:23:00.91,-5.7266874,-2.8357213,-4.147216,0.46522623
22:23:00.93,-5.770384,-2.808425,-4.1500616,0.46708202
22:23:00.97,-5.799957,-2.7839556,-4.1540456,0.4739526
22:23:00.99,-5.716354,-2.818617,-4.1558666,0.47611687
22:23:01.02,-5.7083206,-2.8487303,-4.1555862,0.48071596
22:23:01.03,-5.750334,-2.8161829,-4.1564307,0.48190367
22:23:01.07,-5.837141,-2.8435955,-4.164215,0.48435333
22:23:01.10,-5.799864,-2.812363,-4.16601,0.48895243
22:23:01.12,-5.8235216,-2.7871168,-4.165878,0.49209327
22:23:01.15,-5.789237,-2.7135074,-4.1635222,0.49461716
22:23:01.18,-5.8095813,-2.7055254,-4.1672783,0.49505267
22:23:01.20,-5.8312697,-2.7016673,-4.1693273,0.4974875
22:23:01.22,-5.8483605,-2.7522118,-4.169179,0.49882367
22:23:01.25,-5.7498145,-2.7905767,-4.1735506,0.5006795
22:23:01.27,-5.7672777,-2.7620068,-4.179212,0.5068556
22:23:01.29,-5.8030133,-2.6959093,-4.1789975,0.5103726
22:23:01.32,-5.825726,-2.7475383,-4.174405,0.513619
22:23:01.34,-5.726477,-2.7842078,-4.177251,0.5139489
22:23:01.37,-5.7647023,-2.7646604,-4.175519,0.5142788
22:23:01.39,-5.741719,-2.8028073,-4.172261,0.5161346
22:23:01.42,-5.7766695,-2.8330877,-4.1720634,0.5149865
22:23:01.45,-5.804914,-2.8037522,-4.171824,0.51536924
22:23:01.48,-5.7258334,-2.837035,-4.1768947,0.517522
22:23:01.50,-5.716183,-2.809756,-4.182556,0.5178387
22:23:01.52,-5.7031083,-2.7852921,-4.183823,0.51815546
22:23:01.55,-5.7512474,-2.821781,-4.1804347,0.52643317
22:23:01.58,-5.790337,-2.743481,-4.177177,0.52065957
22:23:01.60,-5.8746834,-2.7880874,-4.169655,0.5180466
22:23:01.63,-5.765742,-2.7093685,-4.1821837,0.5206447
22:23:01.66,-5.8070745,-2.7097933,-4.183662,0.51759624
22:23:01.69,-5.7698545,-2.8101892,-4.188383,0.5163046

