timestamp,[°] X,[°] Acce X,[°] Gyro X
22:22:58.23,-4.3226733,-5.933174,-4.1770754
22:22:58.26,-4.3180876,-5.9354296,-4.17682
22:22:58.29,-4.316999,-5.8781767,-4.1785617
22:22:58.32,-4.3171835,-5.8490915,-4.181749
22:22:58.36,-4.316243,-5.868161,-4.181452
22:22:58.38,-4.3216357,-5.8836927,-4.182877
22:22:58.41,-4.32299,-5.89059,-4.1844606
22:22:58.44,-4.3200746,-5.8958273,-4.180551
22:22:58.48,-4.312496,-5.9000106,-4.1763806
22:22:58.50,-4.3154826,-5.8446403,-4.1779113
22:22:58.53,-4.3226657,-5.8593345,-4.1824574
22:22:58.55,-4.323364,-5.817628,-4.1837244
22:22:58.58,-4.3196754,-5.832269,-4.183485
22:22:58.61,-4.324679,-5.796007,-4.1850686
22:22:58.64,-4.320105,-5.772122,-4.184821
22:22:58.67,-4.312078,-5.8067575,-4.1864047
22:22:58.70,-4.313231,-5.8287787,-4.186149
22:22:58.73,-4.321496,-5.788016,-4.193226
22:22:58.76,-4.318432,-5.7657156,-4.1947565
22:22:58.80,-4.3182197,-5.683656,-4.1944923
22:22:58.83,-4.3135314,-5.8005037,-4.1881776
22:22:58.86,-4.2884364,-5.824066,-4.175548
22:22:58.89,-4.279448,-5.730205,-4.177237
22:22:58.92,-4.284743,-5.7783513,-4.1788206
22:22:58.95,-4.2767143,-5.811795,-4.1728888
22:22:58.98,-4.2702017,-5.71499,-4.1763034
22:22:59.01,-4.283069,-5.7018943,-4.180675
22:22:59.04,-4.278845,-5.761312,-4.1767654
22:22:59.06,-4.2687135,-5.679725,-4.178138
22:22:59.09,-4.2839913,-5.673677,-4.1896586
22:22:59.12,-4.286888,-5.733346,-4.18937
22:22:59.15,-4.284344,-5.77011,-4.187361
22:22:59.18,-4.282633,-5.692132,-4.183451
22:22:59.20,-4.2794027,-5.7373986,-4.177394
22:22:59.24,-4.272013,-5.725434,-4.171079
22:22:59.27,-4.2792416,-5.7586403,-4.1708317
22:22:59.30,-4.288415,-5.7370725,-4.1781445
22:22:59.33,-4.2961183,-5.725176,-4.183215
22:22:59.36,-4.2883706,-5.597744,-4.1829677
22:22:59.39,-4.285294,-5.6136146,-4.18272
22:22:59.42,-4.278783,-5.6263313,-4.184409
22:22:59.45,-4.2796016,-5.7385716,-4.182192
22:22:59.48,-4.2742724,-5.779928,-4.183881
22:22:59.51,-4.274203,-5.753812,-4.1855173
22:22:59.55,-4.278787,-5.7329316,-4.1912875
22:22:59.58,-4.2845993,-5.7700033,-4.1910233
22:22:59.61,-4.289574,-5.751272,-4.1948934
22:22:59.64,-4.292798,-5.7416463,-4.1965823
22:22:59.68,-4.3122015,-5.6642694,-4.2158494
22:22:59.71,-4.3089633,-5.7848754,-4.2080255
22:22:59.78,-4.324447,-5.80589,-4.2231226
22:22:59.82,-4.334143,-5.7853966,-4.225709
22:22:59.86,-4.3317046,-5.763268,-4.229579
22:22:59.89,-4.340288,-5.751233,-4.2373633
22:22:59.92,-4.3345966,-5.7305284,-4.233193
22:22:59.96,-4.337906,-5.71992,-4.235146
22:22:59.99,-4.3361545,-5.8187637,-4.2313666
22:23:00.04,-4.335229,-5.838968,-4.234059
22:23:00.11,-4.33343,-5.8069572,-4.2334895
22:23:00.14,-4.3327546,-5.8292446,-4.231134
22:23:00.17,-4.329368,-5.798659,-4.2365546
22:23:00.47,-4.253821,-5.822337,-4.1605854
22:23:00.51,-4.196354,-5.7877083,-4.1576757
22:23:00.54,-4.2081103,-5.883869,-4.155597
22:23:00.57,-4.213729,-5.95551,-4.1539345
22:23:00.59,-4.218561,-5.9424105,-4.1537366
22:23:00.62,-4.2290277,-5.9545326,-4.1582828
22:23:00.64,-4.226033,-5.8935456,-4.155155
22:23:00.67,-4.224409,-5.9576607,-4.1503716
22:23:00.69,-4.22272,-5.949443,-4.148709
22:23:00.71,-4.2189407,-5.782401,-4.147046
22:23:00.74,-4.221451,-5.8095984,-4.1484714
22:23:00.77,-4.225166,-5.895901,-4.14667
22:23:00.81,-4.2214313,-5.8464932,-4.1463237
22:23:00.84,-4.2174726,-5.801579,-4.1496243
22:23:00.86,-4.228454,-5.7765446,-4.15068
22:23:00.89,-4.2306485,-5.745989,-4.1488094
22:23:00.91,-4.2307363,-5.7266874,-4.147216
22:23:00.93,-4.2366843,-5.770384,-4.1500616
22:23:00.97,-4.2420783,-5.799957,-4.1540456
22:23:00.99,-4.2381706,-5.716354,-4.1558666
22:23:01.02,-4.2373967,-5.7083206,-4.1555862
22:23:01.03,-4.236848,-5.750334,-4.1564307
22:23:01.07,-4.2474966,-5.837141,-4.164215
22:23:01.10,-4.250434,-5.799864,-4.16601
22:23:01.12,-4.249163,-5.8235216,-4.165878
22:23:01.15,-4.2459836,-5.789237,-4.1635222
22:23:01.18,-4.248476,-5.8095813,-4.1672783
22:23:01.20,-4.2514796,-5.8312697,-4.1693273
22:23:01.22,-4.2505574,-5.8483605,-4.169179
22:23:01.25,-4.2541757,-5.7498145,-4.1735506
22:23:01.27,-4.259517,-5.7672777,-4.179212
22:23:01.29,-4.2548943,-5.8030133,-4.1789975
22:23:01.32,-4.247876,-5.825726,-4.174405
22:23:01.34,-4.2477126,-5.726477,-4.177251
22:23:01.37,-4.2473536,-5.7647023,-4.175519
22:23:01.39,-4.2446704,-5.741719,-4.172261
22:23:01.42,-4.245074,-5.7766695,-4.1720634
22:23:01.45,-4.249464,-5.804914,-4.171824
22:23:01.48,-4.2552576,-5.7258334,-4.1768947
22:23:01.50,-4.2601595,-5.716183,-4.182556
22:23:01.52,-4.261528,-5.7031083,-4.183823
22:23:01.55,-4.258764,-5.7512474,-4.1804347
22:23:01.58,-4.2500877,-5.790337,-4.177177
22:23:01.60,-4.2512236,-5.8746834,-4.169655
22:23:01.63,-4.2676244,-5.765742,-4.1821837
22:23:01.66,-4.2668247,-5.8070745,-4.183662
22:23:01.69,-4.273922,-5.7698545,-4.188383

