timestamp,[µT] Direção,[RPM] 1,[RPM] 2,[RPM] 3,[RPM] 4
18:37:52.631,221.00603,0,0,0,0
18:37:52.653,220.99974,0,0,0,0
18:37:52.689,220.99474,0,0,0,0
18:37:52.736,221.01323,0,0,0,0
18:37:52.768,221.02803,0,0,0,0
18:37:52.800,221.01736,0,0,0,0
18:37:52.820,221.00882,0,0,0,0
18:37:52.870,221.01334,0,0,0,0
18:37:52.913,221.01677,0,0,0,0
18:37:52.971,221.01952,0,0,0,0
18:37:52.987,220.99919,0,0,0,0
18:37:53.041,220.98293,0,0,0,0
18:37:53.081,220.98128,0,0,0,0
18:37:53.159,220.96881,0,0,0,0
18:37:53.209,220.98112,0,0,0,0
18:37:53.242,221.00235,0,0,0,0
18:37:53.300,221.01933,0,0,0,0
18:37:53.339,221.01021,0,0,0,0
18:37:53.410,221.01427,0,0,0,0
18:37:53.427,221.01752,0,0,0,0
18:37:53.463,220.99757,0,0,0,0
18:37:53.496,220.98161,0,0,0,0
18:37:53.523,220.98022,0,0,0,0
18:37:53.573,220.96774,0,0,0,0
18:37:53.608,220.98029,0,0,0,0
18:37:53.675,220.96779,0,0,0,0
18:37:53.728,220.9578,0,0,0,0
18:37:53.767,220.9498,0,0,0,0
18:37:53.803,220.97731,0,0,0,0
18:37:53.836,220.96541,0,0,0,0
18:37:53.859,220.95589,0,0,0,0
18:37:53.901,220.94827,0,0,0,0
18:37:53.931,220.9647,0,0,0,0
18:37:53.963,220.97786,0,0,0,0
18:37:53.997,220.9547,0,0,0,0
18:37:54.046,220.96985,0,0,0,0
18:37:54.096,220.98198,0,0,0,0
18:37:54.115,220.96913,0,0,0,0
18:37:54.160,220.95888,0,0,0,0
18:37:54.191,220.95065,0,0,0,0
18:37:54.226,220.94409,0,0,0,0
18:37:54.264,220.96136,0,0,0,0
18:37:54.285,220.97519,0,0,0,0
18:37:54.322,220.98625,0,0,0,0
18:37:54.349,220.9951,0,0,0,0
18:37:54.409,220.97963,0,0,0,0
18:37:54.441,220.9898,0,0,0,0
18:37:54.486,220.99796,0,0,0,0
18:37:54.512,221.02702,0,0,0,0
18:37:54.540,221.0503,0,0,0,0
18:37:54.588,221.05771,0,0,0,0
18:37:54.637,221.06361,0,0,0,0
18:37:54.654,221.02309,0,0,0,0
18:37:54.715,220.99063,0,0,0,0
18:37:54.764,220.97606,0,0,0,0
18:37:54.792,220.9644,0,0,0,0
18:37:54.844,220.95508,0,0,0,0
18:37:54.888,220.94762,0,0,0,0
18:37:54.929,220.93053,0,0,0,0
18:37:54.987,220.96188,0,0,0,0
18:37:55.021,220.98697,0,0,0,0
18:37:55.065,220.99567,0,0,0,0
18:37:55.117,220.9801,0,0,0,0
18:37:55.169,220.96764,0,0,0,0
18:37:55.215,220.95767,0,0,0,0
18:37:55.269,220.96109,0,0,0,0
18:37:55.296,220.95242,0,0,0,0
18:37:55.350,220.94551,0,0,0,0
18:37:55.399,220.9625,0,0,0,0
18:37:55.436,220.95355,0,0,0,0
18:37:55.461,220.94641,0,0,0,0
18:37:55.494,220.95207,0,0,0,0
18:37:55.516,220.9566,0,0,0,0
18:37:55.578,220.98274,0,0,0,0
18:37:55.629,220.98112,0,0,0,0
18:37:55.672,220.97984,0,0,0,0
18:37:55.707,221.00131,0,0,0,0
18:37:55.769,220.98463,0,0,0,0
18:37:55.795,220.97127,0,0,0,0
18:37:55.868,220.97195,0,0,0,0
18:37:55.908,220.9725,0,0,0,0
18:37:55.981,220.96158,0,0,0,0
18:37:56.039,220.95282,0,0,0,0
18:37:56.186,220.9572,0,0,0,0
18:37:56.303,220.99437,0,0,0,0
18:37:56.368,221.0016,0,0,0,0
18:37:56.427,220.98483,0,0,0,0
18:37:56.492,220.9828,0,0,0,0
18:37:56.543,220.98119,0,0,0,0
18:37:56.612,221.0024,0,0,0,0
18:37:56.692,221.01938,0,0,0,0
18:37:56.729,220.95428,0,0,0,0
18:37:56.824,221.03752,1078.7487,1305.4829,2343.0178,2687.6904
18:37:56.863,221.1039,2620.0874,2848.462,2748.2593,2940.5999
18:37:56.903,221.11177,2827.521,0,2922.8372,3040.13
18:37:56.995,221.03961,2827.521,3115.9119,3062.4744,3149.2756
18:37:57.034,220.9933,3065.6042,3241.8413,3197.6125,3265.1284
18:37:57.056,220.95633,3207.8699,3377.6177,3340.0134,3371.5442
18:37:57.087,220.89313,3337.041,3500.5835,3469.0103,3498.9504
18:37:57.131,220.84262,3450.6558,3609.2397,3581.662,3611.8467
18:37:57.162,220.84656,3557.0308,3710.1165,3680.0786,3711.034
18:37:57.214,220.78221,3645.2004,3800.3547,3773.5852,3803.2456
18:37:57.255,220.73064,3734.13,3883.998,3858.0244,3885.0037
18:37:57.292,220.77934,3811.944,3959.8733,3933.9102,3964.0596
18:37:57.352,220.79633,3882.9922,4031.1746,4005.3406,4027.927
18:37:57.390,220.80989,3948.4077,4098.361,4072.7668,4100.6016
18:37:57.433,220.79758,4008.5513,4162.042,4135.6494,4157.4277
18:37:57.506,220.82228,4065.0408,4277.16,4193.458,4221.7847
18:37:57.562,220.84096,4119.747,4330.254,4252.9063,4277.16
18:37:57.990,220.84558,4166.6665,4379.562,4300.4585,4332.7554
18:37:58.015,220.8265,4221.7847,4784.689,4739.337,4943.9683
18:37:58.041,220.81126,4662.729,4893.9644,4843.397,5008.3477
18:37:58.073,220.84389,4686.0356,4990.02,4876.463,5103.7764
18:37:58.112,220.87001,4711.055,5048.805,4973.475,5112.4746
18:37:58.138,220.89093,4780.1147,5088.1953,5035.2466,5152.8687
18:37:58.173,220.90767,4820.0513,5107.2524,5076.142,5197.505
18:37:58.223,220.81987,4840.271,5140.507,5114.218,5213.764
18:37:58.261,220.74968,4873.2944,5172.4136,5170.631,5276.1167
18:37:58.286,220.72784,4943.9683,5217.391,5222.8413,5289.1396
18:37:58.316,220.71042,4961.958,5268.7036,5239.2593,5315.3794
18:37:58.340,220.72887,4995.005,5292.872,5265.005,5339.9785
18:37:58.370,220.74367,5031.8687,5315.3794,5287.2754,5355.2305
18:37:58.395,220.84653,5055.6113,5336.1797,5311.6147,5360.9727
18:37:58.430,220.9287,5077.861,5345.6875,5319.149,5389.867
18:37:58.459,220.99434,5098.5723,5355.2305,5322.924,5407.354
18:37:58.490,220.9793,5117.707,5382.1313,5341.8804,5413.2085
18:37:58.530,220.96727,5136.9863,5399.5684,5372.4927,5452.5625
18:37:58.560,220.91225,5145.7974,5409.304,5382.1313,5454.5454
18:37:58.600,220.87982,5175.984,5438.7236,5434.7827,5492.4937
18:37:58.634,220.8539,5197.505,5452.5625,5446.623,5502.568
18:37:58.672,220.8442,5208.3335,5470.4595,5464.481,5530.9736
18:37:58.713,220.83643,5219.2065,5484.4604,5476.4517,5547.3374
18:37:58.750,220.87546,5237.43,5500.5503,5480.453,5553.4985
18:37:58.795,220.98561,5246.5903,5506.6074,5500.5503,5569.996
18:37:58.830,221.0736,5252.1006,5522.8276,5514.706,5582.434
18:37:58.859,221.14386,5270.555,5530.9736,5518.764,5597.015
18:37:58.875,221.02036,5279.831,5535.055,5526.8975,5599.1045
18:37:58.907,220.92157,5270.555,5545.2866,5537.0986,5605.382
18:37:58.936,220.85393,5281.69,5547.3374,5541.19,5607.4766
18:37:58.968,220.79985,5289.1396,5561.7354,5549.389,5617.9775
18:37:59.001,220.86845,5291.0054,5565.8623,5547.3374,5611.6724
18:37:59.037,220.92339,5285.412,5569.996,5559.674,5622.189
18:37:59.050,220.96739,5302.227,5576.2085,5567.9287,5634.8613
18:37:59.082,220.9237,5304.102,5582.434,5572.0654,5641.2188
18:37:59.111,220.8887,5305.978,5584.512,5584.512,5645.465
18:37:59.136,220.84993,5309.7344,5594.9272,5584.512,5647.591
18:37:59.165,220.81895,5313.496,5594.9272,5584.512,5653.977
18:37:59.206,220.83902,5313.496,5599.1045,5590.7563,5653.977
18:37:59.236,220.85506,5.31E+03,5609.573,5594.9272,5658.242
18:37:59.264,220.81131,5321.0356,5615.874,5603.287,5645.465
18:37:59.298,220.77626,5322.924,5617.9775,5592.8413,5664.653
18:37:59.341,220.8045,5324.8135,5622.189,5605.382,5668.9346
18:37:59.360,220.82712,5328.5967,5624.297,5599.1045,5673.222
18:37:59.384,220.84523,5328.5967,5624.297,5611.6724,5675.3687
18:37:59.425,220.87178,5328.5967,5630.6304,5613.7725,5679.6665
18:37:59.449,220.89294,5330.49,5630.6304,5620.082,5677.517
18:37:59.490,220.8758,5330.49,5632.745,5626.4067,5686.1255
18:37:59.510,220.86208,5334.2817,5634.8613,5630.6304,5688.282
18:37:59.559,220.88454,5336.1797,5636.9785,5628.518,5690.44
18:37:59.600,220.90282,5326.7046,5636.9785,5632.745,5694.7607
18:37:59.623,220.91743,5339.9785,5641.2188,5634.8613,5694.7607
18:37:59.659,220.92885,5343.783,5641.2188,5636.9785,5692.599
18:37:59.693,220.938,5336.1797,5643.341,5636.9785,5696.924
18:37:59.736,220.94533,5339.9785,5643.341,5636.9785,5703.4224
18:37:59.772,220.92874,5347.5938,5647.591,5641.2188,5701.2544
18:37:59.827,220.85922,5345.6875,5649.7173,5643.341,5705.592
18:37:59.864,220.82639,5347.5938,5653.977,5645.465,5707.7627
18:37:59.919,220.85634,5349.501,5656.109,5649.7173,5694.7607
18:37:59.951,220.88026,5338.078,5656.109,5639.0977,5707.7627
18:37:59.999,220.95554,5351.409,5658.242,5649.7173,5709.9355
18:38:00.031,221.01572,5343.783,5662.514,5649.7173,5694.7607
18:38:00.057,220.97379,5355.2305,5662.514,5651.8467,5709.9355
18:38:00.095,220.9402,5353.3193,5664.653,5639.0977,5709.9355
18:38:00.142,220.89084,5351.409,5664.653,5653.977,5712.11
18:38:00.174,220.85132,5351.409,5664.653,5653.977,5701.2544
18:38:00.206,220.8766,5349.501,5666.793,5641.2188,5716.4634
18:38:00.250,220.88544,5349.501,5666.793,5656.109,5718.643
18:38:00.279,220.89249,5351.409,5668.9346,5641.2188,5718.643
18:38:00.320,220.85274,5353.3193,5666.793,5653.977,5718.643
18:38:00.352,220.86569,5357.143,5666.793,5658.242,5718.643
18:38:00.383,220.87607,5353.3193,5668.9346,5662.514,5707.7627
18:38:00.420,220.8844,5345.6875,5666.793,5658.242,5703.4224
18:38:00.432,220.89107,5341.8804,5666.793,5660.3774,5720.824
18:38:00.468,220.90778,5351.409,5668.9346,5660.3774,5720.824
18:38:00.493,220.92116,5353.3193,5668.9346,5649.7173,5720.824
18:38:00.540,220.88661,5349.501,5671.0776,5660.3774,5723.007
18:38:00.572,220.85895,5355.2305,5671.0776,5660.3774,5723.007
18:38:00.600,220.92711,5353.3193,5668.9346,5653.977,5725.1914
18:38:00.627,220.98166,5355.2305,5673.222,5658.242,5720.824
18:38:00.677,220.96912,5347.5938,5673.222,5658.242,5720.824
18:38:00.705,220.9591,5345.6875,5675.3687,5660.3774,5716.4634
18:38:00.732,220.98492,5355.2305,5673.222,5660.3774,5716.4634
18:38:00.766,221.00555,5355.2305,5673.222,5660.3774,5709.9355
18:38:00.798,220.96558,5355.2305,5673.222,5658.242,5725.1914
18:38:00.831,220.93358,5355.2305,5675.3687,5651.8467,5723.007
18:38:00.873,220.89687,5355.2305,5675.3687,5660.3774,5723.007
18:38:00.907,220.86752,5355.2305,5677.517,5662.514,5725.1914
18:38:00.946,220.81021,5351.409,5677.517,5649.7173,5723.007
18:38:00.976,220.7872,5353.3193,5677.517,5660.3774,5725.1914
18:38:01.000,220.76881,5353.3193,5677.517,5662.514,5725.1914
18:38:01.050,220.83269,5343.783,5675.3687,5662.514,5712.11
18:38:01.100,220.88376,5353.3193,5675.3687,5660.3774,5718.643
18:38:01.125,220.91325,5355.2305,5677.517,5660.3774,5727.377
18:38:01.192,220.9366,5355.2305,5677.517,5660.3774,5725.1914
18:38:01.240,220.95532,5357.143,5679.6665,5658.242,5727.377
18:38:01.290,220.92563,5357.143,5675.3687,5662.514,5727.377
18:38:01.331,220.89084,5357.143,5677.517,5662.514,5709.9355
18:38:01.387,220.84032,5357.143,5677.517,5658.242,5716.4634
18:38:01.422,220.79991,5357.143,5677.517,5662.514,5723.007
18:38:01.453,220.76758,5362.889,5675.3687,5662.514,5725.1914
18:38:01.513,220.8541,5360.9727,5675.3687,5662.514,5725.1914
18:38:01.561,220.9233,5360.9727,5677.517,5647.591,5725.1914
18:38:01.620,220.9338,5349.501,5675.3687,5666.793,5725.1914
18:38:01.651,220.89713,5359.057,5675.3687,5668.9346,5727.377
18:38:01.688,220.86777,5357.143,5677.517,5664.653,5723.007
18:38:01.742,220.78769,5357.143,5675.3687,5664.653,5723.007
18:38:01.774,220.72348,5349.501,5677.517,5662.514,5723.007
18:38:01.810,220.72884,5357.143,5679.6665,5649.7173,5725.1914
18:38:01.833,220.73358,5357.143,5679.6665,5664.653,5723.007
18:38:01.870,220.73737,5359.057,5677.517,5662.514,5723.007
18:38:01.922,220.77373,5359.057,5677.517,5664.653,5725.1914
18:38:01.973,220.80243,5359.057,5679.6665,5664.653,5723.007
18:38:02.032,220.82542,5357.143,5679.6665,5658.242,5725.1914
18:38:02.076,220.8777,5357.143,5681.818,5668.9346,5725.1914
18:38:02.123,220.95363,5355.2305,5679.6665,5666.793,5725.1914
18:38:02.167,220.99184,5357.143,5681.818,5664.653,5720.824
18:38:02.241,221.02237,5357.143,5681.818,5662.514,5723.007
18:38:02.301,221.01285,5351.409,5681.818,5653.977,5725.1914
18:38:02.333,220.96036,5351.409,5686.1255,5664.653,5723.007
18:38:02.409,220.96344,5359.057,5683.9707,5664.653,5707.7627
18:38:02.447,220.93192,5359.057,5683.9707,5664.653,5725.1914
18:38:02.510,220.92911,5359.057,5681.818,5664.653,5725.1914
18:38:02.539,220.92685,5364.8066,5679.6665,5666.793,5727.377
18:38:02.585,220.8801,5362.889,5679.6665,5664.653,5727.377
18:38:02.610,220.8427,5362.889,5681.818,5664.653,5725.1914
18:38:02.637,220.7569,5364.8066,5681.818,5664.653,5725.1914
18:38:02.668,220.68835,5362.889,5681.818,5662.514,5712.11
18:38:02.708,220.72313,5353.3193,5679.6665,5649.7173,5712.11
18:38:02.760,220.75095,5362.889,5681.818,5660.3774,5723.007
18:38:02.778,220.76222,5362.889,5681.818,5664.653,5723.007
18:38:02.803,220.77124,5362.889,5681.818,5664.653,5725.1914
18:38:02.843,220.78944,5362.889,5681.818,5658.242,5723.007
18:38:02.875,220.804,5357.143,5679.6665,5664.653,5720.824
18:38:02.910,220.79326,5360.9727,5679.6665,5664.653,5720.824
18:38:02.939,220.78465,5360.9727,5679.6665,5662.514,5716.4634
18:38:02.980,220.81157,5360.9727,5679.6665,5660.3774,5720.824
18:38:02.999,220.83311,5362.889,5679.6665,5662.514,5718.643
18:38:03.049,220.83896,5362.889,5679.6665,5662.514,5709.9355
18:38:03.073,220.84363,5364.8066,5679.6665,5660.3774,5723.007
18:38:03.130,220.79114,5364.8066,5675.3687,5660.3774,5720.824
18:38:03.149,220.74911,5364.8066,5675.3687,5660.3774,5725.1914
18:38:03.221,220.79457,5364.8066,5673.222,5662.514,5725.1914
18:38:03.264,220.8309,5362.889,5673.222,5653.977,5707.7627
18:38:03.329,220.88202,5357.143,5671.0776,5662.514,5707.7627
18:38:03.350,220.92297,5366.726,5668.9346,5660.3774,5705.592
18:38:03.394,220.89948,5364.8066,5666.793,5660.3774,5723.007
18:38:03.449,220.88098,5366.726,5668.9346,5651.8467,5723.007
18:38:03.483,220.8662,5362.889,5666.793,5660.3774,5725.1914
18:38:03.561,220.843,5362.889,5666.793,5660.3774,5723.007
18:38:03.580,220.83585,5362.889,5664.653,5656.109,5720.824
18:38:03.616,220.83011,5351.409,5666.793,5658.242,5725.1914
18:38:03.654,220.80275,5359.057,5668.9346,5656.109,5723.007
18:38:03.696,220.80365,5357.143,5668.9346,5658.242,5725.1914
18:38:03.734,220.80437,5353.3193,5668.9346,5666.793,5723.007
18:38:03.785,220.89456,5357.143,5668.9346,5662.514,5716.4634
18:38:03.819,220.9441,5357.143,5668.9346,5653.977,5716.4634
18:38:03.869,220.98383,5355.2305,5671.0776,5660.3774,5725.1914
18:38:03.906,220.8918,5355.2305,5668.9346,5662.514,5725.1914
18:38:03.965,220.82957,5355.2305,5671.0776,5660.3774,5729.5645
18:38:04.015,220.83684,5355.2305,5668.9346,5660.3774,5725.1914
18:38:04.051,220.84264,5353.3193,5668.9346,5662.514,5725.1914
18:38:04.083,220.89168,5347.5938,5666.793,5660.3774,5723.007
18:38:04.137,220.93091,5343.783,5668.9346,5662.514,5709.9355
18:38:04.189,220.95096,5353.3193,5671.0776,5656.109,5718.643
18:38:04.220,220.97835,5353.3193,5671.0776,5664.653,5725.1914
18:38:04.285,220.9217,5353.3193,5673.222,5660.3774,5725.1914
18:38:04.326,220.87643,5355.2305,5673.222,5660.3774,5725.1914
18:38:04.376,220.81747,5353.3193,5671.0776,5660.3774,5727.377
18:38:04.420,220.84883,5353.3193,5673.222,5651.8467,5725.1914
18:38:04.449,220.87395,5355.2305,5675.3687,5662.514,5718.643
18:38:04.474,220.89406,5355.2305,5675.3687,5660.3774,5723.007
18:38:04.529,220.87666,5357.143,5675.3687,5660.3774,5723.007
18:38:04.564,220.85104,5357.143,5677.517,5662.514,5727.377
18:38:04.601,220.8305,5349.501,5679.6665,5662.514,5725.1914
18:38:04.628,220.84793,5357.143,5679.6665,5660.3774,5725.1914
18:38:04.655,220.8619,5353.3193,5681.818,5660.3774,5723.007
18:38:04.701,220.9297,5357.143,5679.6665,5658.242,5723.007
18:38:04.738,220.98389,5351.409,5679.6665,5660.3774,5720.824
18:38:04.783,220.99359,5357.143,5679.6665,5658.242,5725.1914
18:38:04.816,221.02377,5345.6875,5677.517,5658.242,5723.007
18:38:04.868,221.0479,5355.2305,5679.6665,5658.242,5725.1914
18:38:04.907,221.02199,5355.2305,5681.818,5658.242,5723.007
18:38:04.970,220.93361,5355.2305,5681.818,5658.242,5725.1914
18:38:05.031,220.86275,5357.143,5679.6665,5660.3774,5720.824
18:38:05.068,220.80595,5349.501,5677.517,5656.109,5720.824
18:38:05.112,220.80621,5353.3193,5675.3687,5658.242,5723.007
18:38:05.172,220.89653,5353.3193,5675.3687,5658.242,5720.824
18:38:05.243,220.92351,5355.2305,5677.517,5660.3774,5720.824
18:38:05.275,220.934,5349.501,5673.222,5658.242,5707.7627
18:38:05.337,220.91968,5345.6875,5673.222,5651.8467,5720.824
18:38:05.376,220.90823,5355.2305,5668.9346,5658.242,5720.824
18:38:05.423,220.85385,5355.2305,5668.9346,5660.3774,5720.824
18:38:05.464,220.8103,5351.409,5668.9346,5660.3774,5720.824
18:38:05.537,220.79866,5357.143,5668.9346,5649.7173,5720.824
18:38:05.601,220.78938,5359.057,5668.9346,5658.242,5725.1914
18:38:05.620,220.81534,5359.057,5666.793,5658.242,5720.824
18:38:05.653,220.83612,5359.057,5668.9346,5658.242,5718.643
18:38:05.686,220.87482,5355.2305,5666.793,5658.242,5718.643
18:38:05.755,220.8385,5360.9727,5666.793,5658.242,5720.824
18:38:05.801,220.80943,5357.143,5668.9346,5658.242,5723.007
18:38:05.835,220.75232,5353.3193,5666.793,5656.109,5723.007
18:38:05.869,220.78615,5359.057,5666.793,5660.3774,5723.007
18:38:05.928,220.81316,5359.057,5666.793,5662.514,5723.007
18:38:05.943,220.89082,5357.143,5666.793,5658.242,5723.007
18:38:06.014,220.90753,5353.3193,5666.793,5660.3774,5720.824
18:38:06.055,220.92093,5359.057,5664.653,5649.7173,5720.824
18:38:06.118,220.88681,5359.057,5664.653,5645.465,5716.4634
18:38:06.176,220.9384,5360.9727,5664.653,5656.109,5716.4634
18:38:06.202,221.00203,5359.057,5664.653,5658.242,5720.824
18:38:06.250,221.0529,5357.143,5666.793,5660.3774,5723.007
18:38:06.266,221.05974,5357.143,5666.793,5660.3774,5725.1914
18:38:06.318,221.06523,5357.143,5666.793,5645.465,5725.1914
18:38:06.350,221.01355,5355.2305,5666.793,5656.109,5723.007
18:38:06.383,220.97223,5355.2305,5666.793,5656.109,5723.007
18:38:06.440,220.97295,5353.3193,5666.793,5656.109,5723.007
18:38:06.501,221.02966,5353.3193,5666.793,5656.109,5723.007
18:38:06.518,221.075,5353.3193,5666.793,5656.109,5723.007
18:38:06.598,221.08871,5353.3193,5666.793,5649.7173,5720.824
18:38:06.690,221.00996,5353.3193,5666.793,5645.465,5707.7627
18:38:06.730,220.947,5351.409,5664.653,5658.242,5718.643
18:38:06.780,220.97517,5355.2305,5664.653,5660.3774,5720.824
18:38:06.825,220.96375,5353.3193,5666.793,5656.109,5720.824
18:38:06.895,220.86488,5353.3193,5666.793,5656.109,5718.643
18:38:06.937,220.81918,5343.783,5668.9346,5649.7173,5720.824
18:38:07.003,220.873,5353.3193,5664.653,5653.977,5718.643
18:38:07.080,220.88225,5355.2305,5664.653,5647.591,5718.643
18:38:07.159,220.85619,5353.3193,5662.514,5643.341,5718.643
18:38:07.230,220.81262,5355.2305,5662.514,5658.242,5716.4634
18:38:07.252,220.77777,5353.3193,5662.514,5651.8467,5716.4634
18:38:07.301,220.86188,5353.3193,5662.514,5656.109,5718.643
18:38:07.353,220.90714,5355.2305,5664.653,5658.242,5716.4634
18:38:07.423,220.93224,5351.409,5662.514,5658.242,5712.11
18:38:07.478,220.89618,5351.409,5662.514,5658.242,5718.643
18:38:07.521,220.85567,5355.2305,5664.653,5658.242,5705.592
18:38:07.590,220.82323,5351.409,5662.514,5662.514,5718.643
18:38:07.600,220.83104,5355.2305,5662.514,5658.242,5712.11
18:38:07.644,220.8373,5355.2305,5662.514,5653.977,5703.4224
18:38:07.678,220.84265,5355.2305,5662.514,5656.109,5720.824
18:38:07.719,220.84694,5345.6875,5664.653,5651.8467,5718.643
18:38:07.772,220.80484,5353.3193,5664.653,5656.109,5705.592
18:38:07.830,220.75967,5355.2305,5666.793,5658.242,5718.643
18:38:07.876,220.75778,5355.2305,5668.9346,5660.3774,5716.4634
18:38:07.908,220.75627,5353.3193,5668.9346,5656.109,5707.7627
18:38:07.959,220.80031,5355.2305,5673.222,5651.8467,5718.643
18:38:07.994,220.83548,5353.3193,5673.222,5656.109,5716.4634
18:38:08.024,220.86359,5355.2305,5673.222,5658.242,5718.643
18:38:08.114,220.84094,5341.8804,5677.517,5656.109,5718.643
18:38:08.155,220.82281,5343.783,5679.6665,5653.977,5716.4634
18:38:08.219,220.88722,5353.3193,5677.517,5651.8467,5714.286
18:38:08.281,220.93869,5355.2305,5675.3687,5645.465,5718.643
18:38:08.334,220.90135,5353.3193,5677.517,5656.109,5718.643
18:38:08.394,220.9049,5353.3193,5677.517,5653.977,5716.4634
18:38:08.440,220.90776,5353.3193,5673.222,5658.242,5716.4634
18:38:08.470,220.91032,5353.3193,5673.222,5653.977,5718.643
18:38:08.529,220.9121,5353.3193,5673.222,5658.242,5718.643
18:38:08.570,220.91351,5355.2305,5673.222,5658.242,5718.643
18:38:08.600,220.89195,5355.2305,5671.0776,5658.242,5718.643
18:38:08.677,220.84088,5353.3193,5671.0776,5658.242,5714.286
18:38:08.709,220.79996,5347.5938,5671.0776,5656.109,5714.286
18:38:08.776,220.75659,5355.2305,5673.222,5658.242,5716.4634
18:38:08.820,220.81154,5353.3193,5673.222,5649.7173,5718.643
18:38:08.857,220.83308,5353.3193,5673.222,5660.3774,5707.7627
18:38:08.898,220.85031,5355.2305,5673.222,5658.242,5714.286
18:38:08.950,220.81929,5353.3193,5675.3687,5651.8467,5712.11
18:38:08.993,220.85063,5349.501,5675.3687,5656.109,5716.4634
18:38:09.027,220.8757,5355.2305,5673.222,5645.465,5705.592
18:38:09.090,220.91814,5355.2305,5675.3687,5656.109,5712.11
18:38:09.156,220.907,5355.2305,5675.3687,5656.109,5714.286
18:38:09.192,220.88672,5357.143,5677.517,5656.109,5707.7627
18:38:09.262,220.89322,5355.2305,5677.517,5662.514,5712.11
18:38:09.320,220.86464,5343.783,5677.517,5658.242,5705.592
18:38:09.402,220.78555,5351.409,5677.517,5658.242,5714.286
18:38:09.428,220.72227,5345.6875,5677.517,5651.8467,5716.4634
18:38:09.479,220.70547,5353.3193,5675.3687,5660.3774,5716.4634
18:38:09.529,220.72632,5353.3193,5675.3687,5660.3774,5716.4634
18:38:09.587,220.77585,5343.783,5677.517,5658.242,5716.4634
18:38:09.659,220.80452,5351.409,5675.3687,5658.242,5718.643
18:38:09.707,220.82745,5347.5938,5675.3687,5660.3774,5714.286
18:38:09.767,220.90196,5351.409,5675.3687,5658.242,5718.643
18:38:09.809,220.96158,5351.409,5675.3687,5658.242,5716.4634
18:38:09.831,220.96443,5353.3193,5673.222,5656.109,5707.7627
18:38:09.864,220.9667,5343.783,5673.222,5658.242,5714.286
18:38:09.903,220.9348,5353.3193,5675.3687,5656.109,5714.286
18:38:09.992,220.93141,5353.3193,5673.222,5658.242,5709.9355
18:38:10.028,220.92871,5353.3193,5677.517,5658.242,5699.088
18:38:10.130,220.87057,5351.409,5679.6665,5647.591,5714.286
18:38:10.199,220.8465,5351.409,5677.517,5639.0977,5709.9355
18:38:10.244,220.88379,5339.9785,5673.222,5658.242,5714.286
18:38:10.285,220.91356,5351.409,5675.3687,5658.242,5714.286
18:38:10.330,220.85855,5351.409,5675.3687,5653.977,5712.11
18:38:10.403,220.8149,5355.2305,5675.3687,5658.242,5712.11
18:38:10.439,220.90318,5353.3193,5677.517,5658.242,5714.286
18:38:10.481,220.97379,5353.3193,5673.222,5660.3774,5714.286
18:38:10.552,220.98528,5355.2305,5673.222,5662.514,5714.286
18:38:10.604,220.91623,5353.3193,5673.222,5658.242,5714.286
18:38:10.659,220.9729,5347.5938,5675.3687,5658.242,5712.11
18:38:10.692,221.02957,5353.3193,5673.222,5658.242,5714.286
18:38:10.749,221.07489,5353.3193,5673.222,5656.109,5712.11
18:38:10.805,220.9653,5349.501,5675.3687,5656.109,5701.2544
18:38:10.866,220.9787,5343.783,5673.222,5658.242,5712.11
18:38:10.917,221.02307,5341.8804,5673.222,5664.653,5712.11
18:38:10.989,220.95735,5353.3193,5671.0776,5645.465,5712.11
18:38:11.056,220.916,5351.409,5673.222,5658.242,5701.2544
18:38:11.080,220.8829,5349.501,5671.0776,5656.109,5714.286
18:38:11.124,220.91284,5351.409,5671.0776,5645.465,5712.11
18:38:11.219,220.82388,5351.409,5671.0776,5656.109,5712.11
18:38:11.305,220.80916,5349.501,5671.0776,5645.465,5714.286
18:38:11.377,220.8422,5351.409,5671.0776,5656.109,5714.286
18:38:11.419,220.79,5349.501,5671.0776,5643.341,5714.286
18:38:11.544,220.77063,5349.501,5671.0776,5656.109,5712.11
18:38:11.574,220.7103,5351.409,5671.0776,5656.109,5709.9355
18:38:11.648,220.74115,5341.8804,5673.222,5645.465,5709.9355
18:38:11.736,220.84433,5351.409,5673.222,5645.465,5709.9355
18:38:11.797,220.87035,5351.409,5673.222,5658.242,5712.11
18:38:11.833,220.81291,5349.501,5673.222,5651.8467,5709.9355
18:38:11.913,220.87897,5345.6875,5671.0776,5653.977,5714.286
18:38:11.952,220.94319,5353.3193,5668.9346,5656.109,5714.286
18:38:12.053,220.89296,5357.143,5666.793,5656.109,5714.286
18:38:12.120,220.92094,5355.2305,5664.653,5649.7173,5701.2544
18:38:12.162,220.98831,5343.783,5664.653,5660.3774,5709.9355
18:38:12.256,220.97427,5353.3193,5662.514,5653.977,5712.11
18:38:12.285,220.96349,5355.2305,5664.653,5653.977,5703.4224
18:38:12.369,221.02206,5353.3193,5664.653,5656.109,5707.7627
18:38:12.410,221.06891,5351.409,5666.793,5653.977,5692.599
18:38:12.465,221.00548,5349.501,5664.653,5656.109,5709.9355
18:38:12.513,220.94322,5349.501,5664.653,5653.977,5705.592
18:38:12.547,220.96082,5349.501,5666.793,5653.977,5709.9355
