timestamp, xMetersPerSecSquared, yMetersPerSecSquared, zMetersPerSecSquared
16-07-27 23:50:15.217,0.5363012, -0.4213795, 8.925584
16-07-27 23:50:15.272,0.5363012, -0.45968673, 8.963891
16-07-27 23:50:15.343,0.5363012, -0.45968673, 8.963891
16-07-27 23:50:15.416,0.5363012, -0.45968673, 8.925584
16-07-27 23:50:15.523,0.5363012, -0.45968673, 8.925584
16-07-27 23:50:15.596,0.5363012, -0.4213795, 9.002198
16-07-27 23:50:15.668,0.5363012, -0.4213795, 8.963891
16-07-27 23:50:15.742,0.49799395, -0.4213795, 8.963891
16-07-27 23:50:15.813,0.5363012, -0.45968673, 8.925584
16-07-27 23:50:15.924,0.49799395, -0.45968673, 9.002198
16-07-27 23:50:15.984,0.5363012, -0.4213795, 8.963891
16-07-27 23:50:16.043,0.5363012, -0.4213795, 8.963891
16-07-27 23:50:16.109,0.49799395, -0.4213795, 9.002198
16-07-27 23:50:16.184,0.49799395, -0.49799395, 8.963891
16-07-27 23:50:16.252,0.49799395, -0.45968673, 8.925584
16-07-27 23:50:16.361,0.49799395, -0.4213795, 9.002198
16-07-27 23:50:16.438,0.49799395, -0.38307226, 8.925584
16-07-27 23:50:16.502,0.5363012, -0.45968673, 9.002198
16-07-27 23:50:16.581,0.5363012, -0.45968673, 8.963891
16-07-27 23:50:16.655,0.49799395, -0.4213795, 8.925584
16-07-27 23:50:16.773,0.49799395, -0.4213795, 9.002198
16-07-27 23:50:16.841,0.45968673, -0.4213795, 8.887277
16-07-27 23:50:16.919,0.5363012, -0.49799395, 9.002198
16-07-27 23:50:16.983,0.5363012, -0.49799395, 8.925584
16-07-27 23:50:17.059,0.49799395, -0.4213795, 9.002198
16-07-27 23:50:17.134,0.49799395, -0.4213795, 9.040505
16-07-27 23:50:17.225,0.5363012, -0.45968673, 8.963891
16-07-27 23:50:17.298,0.49799395, -0.4213795, 9.002198
16-07-27 23:50:17.367,0.49799395, -0.49799395, 8.963891
16-07-27 23:50:17.441,0.5363012, -0.45968673, 8.963891
16-07-27 23:50:17.520,0.5363012, -0.4213795, 9.002198
16-07-27 23:50:17.601,0.49799395, -0.4213795, 8.963891
16-07-27 23:50:17.675,0.49799395, -0.4213795, 8.925584
16-07-27 23:50:17.750,0.49799395, -0.45968673, 8.925584
16-07-27 23:50:17.827,0.5363012, -0.4213795, 8.925584
16-07-27 23:50:17.906,0.5363012, -0.45968673, 8.963891
16-07-27 23:50:17.997,0.49799395, -0.45968673, 8.963891
16-07-27 23:50:18.058,0.5746084, -0.45968673, 8.963891
16-07-27 23:50:18.129,0.49799395, -0.4213795, 9.002198
16-07-27 23:50:18.200,0.49799395, -0.4213795, 9.078813
16-07-27 23:50:18.308,0.5363012, -0.45968673, 8.963891
16-07-27 23:50:18.373,0.49799395, -0.4213795, 8.963891
16-07-27 23:50:18.435,0.5363012, -0.45968673, 8.925584
16-07-27 23:50:18.497,0.49799395, -0.4213795, 8.963891
16-07-27 23:50:18.575,0.5363012, -0.4213795, 8.963891
16-07-27 23:50:18.686,0.49799395, -0.45968673, 8.963891
16-07-27 23:50:18.761,0.5363012, -0.45968673, 8.963891
