timestamp, airPressureHectoPascals, ambientTemperatureCelsius, absoluteAltituteMeters
16-07-21 13:15:31.200,1012.07, 28.0, 9.829259
16-07-21 13:15:31.203,1011.97, 28.0, 10.661575
16-07-21 13:15:31.447,1012.00995, 28.0, 10.328649
16-07-21 13:15:31.451,1011.97, 28.0, 10.661575
16-07-21 13:15:31.454,1012.07, 28.0, 9.829259
16-07-21 13:15:31.457,1012.07, 28.0, 9.829259
16-07-21 13:15:31.570,1011.97, 28.0, 10.661575
16-07-21 13:15:31.874,1011.97, 28.0, 10.661575
16-07-21 13:15:31.878,1012.08997, 28.0, 9.662796
16-07-21 13:15:31.881,1011.97, 28.0, 10.661575
16-07-21 13:15:31.884,1011.91, 28.0, 11.160965
16-07-21 13:15:31.887,1012.02997, 28.0, 10.162186
16-07-21 13:15:32.129,1011.91, 28.0, 11.160965
16-07-21 13:15:32.134,1012.08997, 28.0, 9.662796
16-07-21 13:15:32.137,1011.91, 28.0, 11.160965
16-07-21 13:15:32.301,1011.97, 28.0, 10.661575
16-07-21 13:15:32.306,1012.02997, 28.0, 10.162186
16-07-21 13:15:32.627,1012.02997, 28.0, 10.162186
16-07-21 13:15:32.631,1011.94995, 28.0, 10.828038
16-07-21 13:15:32.634,1011.88995, 28.0, 11.3300705
16-07-21 13:15:32.637,1011.97, 28.0, 10.661575
16-07-21 13:15:32.878,1012.00995, 28.0, 10.328649
16-07-21 13:15:32.885,1011.97, 28.0, 10.661575
16-07-21 13:15:32.889,1012.07, 28.0, 9.829259
16-07-21 13:15:32.893,1011.97, 28.0, 10.661575
16-07-21 13:15:33.192,1012.00995, 28.0, 10.328649
16-07-21 13:15:33.196,1011.97, 28.0, 10.661575
16-07-21 13:15:33.199,1012.07, 28.0, 9.829259
16-07-21 13:15:33.202,1011.94995, 28.0, 10.828038
16-07-21 13:15:33.479,1012.00995, 28.0, 10.328649
16-07-21 13:15:33.483,1011.97, 28.0, 10.661575
16-07-21 13:15:33.486,1012.02997, 28.0, 10.162186
16-07-21 13:15:33.489,1012.02997, 28.0, 10.162186
16-07-21 13:15:33.740,1012.00995, 28.0, 10.328649
16-07-21 13:15:33.745,1012.00995, 28.0, 10.328649
16-07-21 13:15:33.748,1012.02997, 28.0, 10.162186
16-07-21 13:15:33.751,1011.94995, 28.0, 10.828038
16-07-21 13:15:33.896,1011.97, 28.0, 10.661575
16-07-21 13:15:34.150,1011.97, 28.0, 10.661575
16-07-21 13:15:34.154,1011.97, 28.0, 10.661575
16-07-21 13:15:34.157,1012.00995, 28.0, 10.328649
16-07-21 13:15:34.160,1011.91, 28.0, 11.160965
16-07-21 13:15:34.431,1011.94995, 28.0, 10.828038
16-07-21 13:15:34.435,1011.97, 28.0, 10.661575
16-07-21 13:15:34.438,1011.91, 28.0, 11.160965
16-07-21 13:15:34.441,1011.91, 28.0, 11.160965
16-07-21 13:15:34.562,1011.97, 28.0, 10.661575
16-07-21 13:15:34.853,1011.97, 28.0, 10.661575
16-07-21 13:15:34.857,1011.91, 28.0, 11.160965
16-07-21 13:15:34.860,1012.02997, 28.0, 10.162186
16-07-21 13:15:34.864,1011.88995, 28.0, 11.3300705
16-07-21 13:15:35.118,1012.00995, 28.0, 10.328649
16-07-21 13:15:35.122,1011.91, 28.0, 11.160965
16-07-21 13:15:35.125,1011.97, 28.0, 10.661575
16-07-21 13:15:35.128,1012.00995, 28.0, 10.328649
16-07-21 13:15:35.417,1011.97, 28.0, 10.661575
16-07-21 13:15:35.421,1012.02997, 28.0, 10.162186
16-07-21 13:15:35.424,1012.00995, 28.0, 10.328649
16-07-21 13:15:35.428,1011.97, 28.0, 10.661575
16-07-21 13:15:35.694,1011.91, 28.0, 11.160965
16-07-21 13:15:35.699,1011.94995, 28.0, 10.828038
16-07-21 13:15:35.702,1011.94995, 28.0, 10.828038
16-07-21 13:15:35.705,1011.97, 28.0, 10.661575
16-07-21 13:15:35.986,1012.00995, 28.0, 10.328649
16-07-21 13:15:35.991,1011.97, 28.0, 10.661575
16-07-21 13:15:35.994,1011.91, 28.0, 11.160965
16-07-21 13:15:35.997,1011.97, 28.0, 10.661575
16-07-21 13:15:36.120,1012.00995, 28.0, 10.328649
16-07-21 13:15:36.430,1011.91, 28.0, 11.160965
16-07-21 13:15:36.434,1011.91, 28.0, 11.160965
16-07-21 13:15:36.437,1011.88995, 28.0, 11.3300705
16-07-21 13:15:36.440,1011.97, 28.0, 10.661575
16-07-21 13:15:36.698,1011.97, 28.0, 10.661575
16-07-21 13:15:36.702,1011.97, 28.0, 10.661575
16-07-21 13:15:36.706,1012.00995, 28.0, 10.328649
16-07-21 13:15:36.729,1011.91, 28.0, 11.160965
16-07-21 13:15:36.994,1011.91, 28.0, 11.160965
16-07-21 13:15:36.998,1011.94995, 28.0, 10.828038
16-07-21 13:15:37.002,1011.97, 28.0, 10.661575
16-07-21 13:15:37.004,1011.91, 28.0, 11.160965
16-07-21 13:15:37.302,1012.02997, 28.0, 10.162186
16-07-21 13:15:37.307,1011.88995, 28.0, 11.3300705
16-07-21 13:15:37.310,1011.88995, 28.0, 11.3300705
16-07-21 13:15:37.313,1011.97, 28.0, 10.661575
16-07-21 13:15:37.574,1011.97, 28.0, 10.661575
16-07-21 13:15:37.578,1011.79, 28.0, 12.162387
16-07-21 13:15:37.581,1012.00995, 28.0, 10.328649
16-07-21 13:15:37.584,1011.91, 28.0, 11.160965
16-07-21 13:15:37.876,1011.97, 28.0, 10.661575
16-07-21 13:15:37.880,1011.94995, 28.0, 10.828038
16-07-21 13:15:37.883,1012.00995, 28.0, 10.328649
16-07-21 13:15:37.886,1011.97, 28.0, 10.661575
16-07-21 13:15:38.213,1011.91, 28.0, 11.160965
16-07-21 13:15:38.217,1011.91, 28.0, 11.160965
16-07-21 13:15:38.220,1011.88995, 28.0, 11.3300705
16-07-21 13:15:38.223,1011.94995, 28.0, 10.828038
16-07-21 13:15:38.226,1011.97, 28.0, 10.661575
16-07-21 13:15:38.397,1011.91, 28.0, 11.160965
16-07-21 13:15:38.402,1011.97, 28.0, 10.661575
16-07-21 13:15:38.743,1011.94995, 28.0, 10.828038
16-07-21 13:15:38.747,1011.91, 28.0, 11.160965
16-07-21 13:15:38.751,1011.91, 28.0, 11.160965
16-07-21 13:15:38.754,1011.97, 28.0, 10.661575
16-07-21 13:15:38.756,1012.02997, 28.0, 10.162186
16-07-21 13:15:39.127,1011.94995, 28.0, 10.828038
16-07-21 13:15:39.132,1011.91, 28.0, 11.160965
16-07-21 13:15:39.135,1011.97, 28.0, 10.661575
16-07-21 13:15:39.138,1011.91, 28.0, 11.160965
16-07-21 13:15:39.142,1011.91, 28.0, 11.160965
16-07-21 13:15:39.446,1012.02997, 28.0, 10.162186
16-07-21 13:15:39.450,1011.91, 28.0, 11.160965
16-07-21 13:15:39.454,1011.82996, 28.0, 11.82946
16-07-21 13:15:39.457,1011.88995, 28.0, 11.3300705
16-07-21 13:15:39.751,1012.02997, 28.0, 10.162186
16-07-21 13:15:39.755,1012.02997, 28.0, 10.162186
16-07-21 13:15:39.759,1012.00995, 28.0, 10.328649
16-07-21 13:15:39.762,1011.91, 28.0, 11.160965
16-07-21 13:15:40.044,1011.91, 28.0, 11.160965
16-07-21 13:15:40.049,1011.88995, 28.0, 11.3300705
16-07-21 13:15:40.053,1011.88995, 28.0, 11.3300705
16-07-21 13:15:40.057,1011.88995, 28.0, 11.3300705
16-07-21 13:15:40.323,1011.97, 28.0, 10.661575
16-07-21 13:15:40.327,1011.94995, 28.0, 10.828038
16-07-21 13:15:40.331,1011.91, 28.0, 11.160965
16-07-21 13:15:40.334,1011.91, 28.0, 11.160965
16-07-21 13:15:40.621,1011.82996, 28.0, 11.82946
16-07-21 13:15:40.626,1011.91, 28.0, 11.160965
16-07-21 13:15:40.629,1012.00995, 28.0, 10.328649
16-07-21 13:15:40.632,1011.97, 28.0, 10.661575
16-07-21 13:15:40.911,1011.85, 28.0, 11.662997
16-07-21 13:15:40.915,1011.97, 28.0, 10.661575
16-07-21 13:15:40.919,1012.00995, 28.0, 10.328649
16-07-21 13:15:40.922,1011.91, 28.0, 11.160965
16-07-21 13:15:41.243,1011.91, 28.0, 11.160965
16-07-21 13:15:41.248,1011.94995, 28.0, 10.828038
16-07-21 13:15:41.254,1011.97, 28.0, 10.661575
16-07-21 13:15:41.257,1011.97, 28.0, 10.661575
16-07-21 13:15:41.261,1011.79, 28.0, 12.162387
16-07-21 13:15:41.429,1011.82996, 28.0, 11.82946
16-07-21 13:15:41.433,1011.94995, 28.0, 10.828038
16-07-21 13:15:41.773,1011.94995, 28.0, 10.828038
16-07-21 13:15:41.778,1011.97, 28.0, 10.661575
16-07-21 13:15:41.782,1011.97, 28.0, 10.661575
16-07-21 13:15:41.785,1012.02997, 28.0, 10.162186
16-07-21 13:15:41.788,1011.91, 28.0, 11.160965
16-07-21 13:15:41.984,1011.91, 28.0, 11.160965
16-07-21 13:15:41.989,1011.91, 28.0, 11.160965
16-07-21 13:15:42.322,1012.07, 28.0, 9.829259
16-07-21 13:15:42.327,1011.94995, 28.0, 10.828038
16-07-21 13:15:42.330,1011.94995, 28.0, 10.828038
16-07-21 13:15:42.333,1011.85, 28.0, 11.662997
16-07-21 13:15:42.336,1011.97, 28.0, 10.661575
16-07-21 13:15:42.683,1011.85, 28.0, 11.662997
16-07-21 13:15:42.687,1011.85, 28.0, 11.662997
16-07-21 13:15:42.690,1011.97, 28.0, 10.661575
16-07-21 13:15:42.693,1011.91, 28.0, 11.160965
16-07-21 13:15:42.696,1011.91, 28.0, 11.160965
16-07-21 13:15:43.041,1011.91, 28.0, 11.160965
16-07-21 13:15:43.045,1011.97, 28.0, 10.661575
16-07-21 13:15:43.048,1011.91, 28.0, 11.160965
16-07-21 13:15:43.051,1011.91, 28.0, 11.160965
16-07-21 13:15:43.054,1012.07, 28.0, 9.829259
16-07-21 13:15:43.401,1011.91, 28.0, 11.160965
16-07-21 13:15:43.406,1011.85, 28.0, 11.662997
16-07-21 13:15:43.409,1011.91, 28.0, 11.160965
16-07-21 13:15:43.413,1011.94995, 28.0, 10.828038
16-07-21 13:15:43.683,1012.00995, 28.0, 10.328649
16-07-21 13:15:43.687,1011.97, 28.0, 10.661575
16-07-21 13:15:43.692,1011.97, 28.0, 10.661575
16-07-21 13:15:43.696,1011.97, 28.0, 10.661575
16-07-21 13:15:43.990,1011.91, 28.0, 11.160965
16-07-21 13:15:43.994,1012.00995, 28.0, 10.328649
16-07-21 13:15:43.998,1011.85, 28.0, 11.662997
16-07-21 13:15:44.001,1011.85, 28.0, 11.662997
16-07-21 13:15:44.004,1011.91, 28.0, 11.160965
16-07-21 13:15:44.225,1011.91, 28.0, 11.160965
16-07-21 13:15:44.232,1011.91, 28.0, 11.160965
16-07-21 13:15:44.236,1011.97, 28.0, 10.661575
16-07-21 13:15:44.580,1011.88995, 28.0, 11.3300705
16-07-21 13:15:44.584,1011.97, 28.0, 10.661575
16-07-21 13:15:44.587,1011.97, 28.0, 10.661575
16-07-21 13:15:44.590,1011.79, 28.0, 12.162387
16-07-21 13:15:44.593,1011.91, 28.0, 11.160965
16-07-21 13:15:44.670,1011.88995, 28.0, 11.3300705
16-07-21 13:15:45.062,1011.97, 28.0, 10.661575
16-07-21 13:15:45.066,1011.91, 28.0, 11.160965
16-07-21 13:15:45.072,1011.79, 28.0, 12.162387
16-07-21 13:15:45.076,1012.02997, 28.0, 10.162186
16-07-21 13:15:45.079,1011.88995, 28.0, 11.3300705
16-07-21 13:15:45.430,1011.91, 28.0, 11.160965
16-07-21 13:15:45.434,1012.00995, 28.0, 10.328649
16-07-21 13:15:45.437,1011.94995, 28.0, 10.828038
16-07-21 13:15:45.440,1011.88995, 28.0, 11.3300705
16-07-21 13:15:45.443,1011.91, 28.0, 11.160965
16-07-21 13:15:45.807,1011.94995, 28.0, 10.828038
16-07-21 13:15:45.811,1011.97, 28.0, 10.661575
16-07-21 13:15:45.814,1011.91, 28.0, 11.160965
16-07-21 13:15:45.817,1011.97, 28.0, 10.661575
16-07-21 13:15:45.820,1011.97, 28.0, 10.661575
16-07-21 13:15:46.157,1012.00995, 28.0, 10.328649
16-07-21 13:15:46.162,1011.97, 28.0, 10.661575
16-07-21 13:15:46.165,1011.97, 28.0, 10.661575
16-07-21 13:15:46.168,1012.00995, 28.0, 10.328649
16-07-21 13:15:46.171,1011.97, 28.0, 10.661575
16-07-21 13:15:46.306,1012.00995, 28.0, 10.328649
16-07-21 13:15:46.310,1011.94995, 28.0, 10.828038
16-07-21 13:15:46.616,1011.85, 28.0, 11.662997
16-07-21 13:15:46.621,1011.91, 28.0, 11.160965
16-07-21 13:15:46.625,1011.97, 28.0, 10.661575
16-07-21 13:15:46.629,1011.85, 28.0, 11.662997
16-07-21 13:15:46.999,1011.88995, 28.0, 11.3300705
16-07-21 13:15:47.004,1012.02997, 28.0, 10.162186
16-07-21 13:15:47.007,1011.97, 28.0, 10.661575
16-07-21 13:15:47.010,1012.00995, 28.0, 10.328649
16-07-21 13:15:47.013,1011.85, 28.0, 11.662997
16-07-21 13:15:47.358,1012.00995, 28.0, 10.328649
16-07-21 13:15:47.362,1011.85, 28.0, 11.662997
16-07-21 13:15:47.366,1011.97, 28.0, 10.661575
16-07-21 13:15:47.369,1011.97, 28.0, 10.661575
16-07-21 13:15:47.372,1011.91, 28.0, 11.160965
16-07-21 13:15:47.734,1011.97, 28.0, 10.661575
16-07-21 13:15:47.738,1011.91, 28.0, 11.160965
16-07-21 13:15:47.742,1011.91, 28.0, 11.160965
16-07-21 13:15:47.745,1011.88995, 28.0, 11.3300705
16-07-21 13:15:47.748,1012.00995, 28.0, 10.328649
16-07-21 13:15:48.117,1011.97, 28.0, 10.661575
16-07-21 13:15:48.121,1011.91, 28.0, 11.160965
16-07-21 13:15:48.124,1011.91, 28.0, 11.160965
16-07-21 13:15:48.127,1011.97, 28.0, 10.661575
16-07-21 13:15:48.130,1011.94995, 28.0, 10.828038
16-07-21 13:15:48.488,1012.00995, 28.0, 10.328649
16-07-21 13:15:48.493,1011.91, 28.0, 11.160965
16-07-21 13:15:48.496,1011.94995, 28.0, 10.828038
16-07-21 13:15:48.499,1011.97, 28.0, 10.661575
16-07-21 13:15:48.501,1011.85, 28.0, 11.662997
16-07-21 13:15:48.836,1011.91, 28.0, 11.160965
16-07-21 13:15:48.840,1011.88995, 28.0, 11.3300705
16-07-21 13:15:48.843,1012.07, 28.0, 9.829259
16-07-21 13:15:48.846,1011.94995, 28.0, 10.828038
16-07-21 13:15:48.849,1011.94995, 28.0, 10.828038
16-07-21 13:15:49.006,1011.97, 28.0, 10.661575
16-07-21 13:15:49.010,1011.97, 28.0, 10.661575
16-07-21 13:15:49.416,1012.07, 28.0, 9.829259
16-07-21 13:15:49.421,1011.91, 28.0, 11.160965
16-07-21 13:15:49.425,1011.97, 28.0, 10.661575
16-07-21 13:15:49.429,1011.79, 28.0, 12.162387
16-07-21 13:15:49.432,1011.97, 28.0, 10.661575
16-07-21 13:15:49.764,1011.97, 28.0, 10.661575
16-07-21 13:15:49.768,1011.97, 28.0, 10.661575
16-07-21 13:15:49.772,1011.88995, 28.0, 11.3300705
16-07-21 13:15:49.774,1011.91, 28.0, 11.160965
16-07-21 13:15:49.777,1011.97, 28.0, 10.661575
16-07-21 13:15:50.140,1011.85, 28.0, 11.662997
16-07-21 13:15:50.145,1012.07, 28.0, 9.829259
16-07-21 13:15:50.148,1011.94995, 28.0, 10.828038
16-07-21 13:15:50.151,1011.94995, 28.0, 10.828038
16-07-21 13:15:50.153,1011.94995, 28.0, 10.828038
16-07-21 13:15:50.514,1012.00995, 28.0, 10.328649
16-07-21 13:15:50.518,1012.00995, 28.0, 10.328649
16-07-21 13:15:50.522,1011.94995, 28.0, 10.828038
16-07-21 13:15:50.525,1011.91, 28.0, 11.160965
16-07-21 13:15:50.528,1012.02997, 28.0, 10.162186
16-07-21 13:15:50.875,1011.91, 28.0, 11.160965
16-07-21 13:15:50.880,1011.97, 28.0, 10.661575
16-07-21 13:15:50.883,1011.88995, 28.0, 11.3300705
16-07-21 13:15:50.886,1012.00995, 28.0, 10.328649
16-07-21 13:15:50.889,1011.94995, 28.0, 10.828038
16-07-21 13:15:51.020,1011.91, 28.0, 11.160965
16-07-21 13:15:51.376,1011.94995, 28.0, 10.828038
16-07-21 13:15:51.381,1011.97, 28.0, 10.661575
16-07-21 13:15:51.384,1011.97, 28.0, 10.661575
16-07-21 13:15:51.387,1011.91, 28.0, 11.160965
16-07-21 13:15:51.390,1011.91, 28.0, 11.160965
16-07-21 13:15:51.394,1012.00995, 28.0, 10.328649
16-07-21 13:15:51.673,1011.94995, 28.0, 10.828038
16-07-21 13:15:51.678,1011.91, 28.0, 11.160965
16-07-21 13:15:51.682,1011.91, 28.0, 11.160965
16-07-21 13:15:52.031,1011.85, 28.0, 11.662997
16-07-21 13:15:52.036,1011.91, 28.0, 11.160965
16-07-21 13:15:52.039,1011.94995, 28.0, 10.828038
16-07-21 13:15:52.043,1011.91, 28.0, 11.160965
16-07-21 13:15:52.046,1011.97, 28.0, 10.661575
16-07-21 13:15:52.408,1011.91, 28.0, 11.160965
16-07-21 13:15:52.412,1011.88995, 28.0, 11.3300705
16-07-21 13:15:52.416,1012.02997, 28.0, 10.162186
16-07-21 13:15:52.419,1011.94995, 28.0, 10.828038
16-07-21 13:15:52.422,1011.94995, 28.0, 10.828038
16-07-21 13:15:52.790,1011.94995, 28.0, 10.828038
16-07-21 13:15:52.795,1012.00995, 28.0, 10.328649
16-07-21 13:15:52.798,1012.02997, 28.0, 10.162186
16-07-21 13:15:52.802,1012.00995, 28.0, 10.328649
16-07-21 13:15:52.804,1012.00995, 28.0, 10.328649
16-07-21 13:15:52.807,1011.97, 28.0, 10.661575
16-07-21 13:15:52.937,1011.88995, 28.0, 11.3300705
16-07-21 13:15:53.358,1011.94995, 28.0, 10.828038
16-07-21 13:15:53.362,1011.94995, 28.0, 10.828038
16-07-21 13:15:53.365,1011.91, 28.0, 11.160965
16-07-21 13:15:53.368,1011.88995, 28.0, 11.3300705
16-07-21 13:15:53.371,1012.02997, 28.0, 10.162186
16-07-21 13:15:53.374,1011.88995, 28.0, 11.3300705
16-07-21 13:15:53.796,1011.94995, 28.0, 10.828038
16-07-21 13:15:53.800,1011.91, 28.0, 11.160965
16-07-21 13:15:53.804,1011.91, 28.0, 11.160965
16-07-21 13:15:53.807,1012.00995, 28.0, 10.328649
16-07-21 13:15:53.809,1011.97, 28.0, 10.661575
16-07-21 13:15:53.813,1011.97, 28.0, 10.661575
16-07-21 13:15:54.222,1011.91, 28.0, 11.160965
16-07-21 13:15:54.226,1011.79, 28.0, 12.162387
16-07-21 13:15:54.230,1012.00995, 28.0, 10.328649
16-07-21 13:15:54.233,1011.97, 28.0, 10.661575
16-07-21 13:15:54.236,1011.94995, 28.0, 10.828038
16-07-21 13:15:54.239,1012.00995, 28.0, 10.328649
16-07-21 13:15:54.665,1012.02997, 28.0, 10.162186
16-07-21 13:15:54.670,1012.00995, 28.0, 10.328649
16-07-21 13:15:54.674,1011.91, 28.0, 11.160965
16-07-21 13:15:54.677,1011.94995, 28.0, 10.828038
16-07-21 13:15:54.680,1012.07, 28.0, 9.829259
16-07-21 13:15:54.682,1011.97, 28.0, 10.661575
16-07-21 13:15:54.764,1012.00995, 28.0, 10.328649
16-07-21 13:15:55.216,1012.00995, 28.0, 10.328649
16-07-21 13:15:55.220,1011.97, 28.0, 10.661575
16-07-21 13:15:55.223,1011.97, 28.0, 10.661575
16-07-21 13:15:55.226,1011.97, 28.0, 10.661575
16-07-21 13:15:55.229,1011.91, 28.0, 11.160965
16-07-21 13:15:55.232,1011.88995, 28.0, 11.3300705
16-07-21 13:15:55.649,1011.94995, 28.0, 10.828038
16-07-21 13:15:55.654,1011.85, 28.0, 11.662997
16-07-21 13:15:55.657,1011.82996, 28.0, 11.82946
16-07-21 13:15:55.660,1012.00995, 28.0, 10.328649
16-07-21 13:15:55.663,1011.94995, 28.0, 10.828038
16-07-21 13:15:55.666,1011.91, 28.0, 11.160965
16-07-21 13:15:56.090,1011.91, 28.0, 11.160965
16-07-21 13:15:56.095,1011.85, 28.0, 11.662997
16-07-21 13:15:56.098,1011.97, 28.0, 10.661575
16-07-21 13:15:56.101,1011.85, 28.0, 11.662997
16-07-21 13:15:56.105,1012.00995, 28.0, 10.328649
16-07-21 13:15:56.108,1011.97, 28.0, 10.661575
16-07-21 13:15:56.193,1011.94995, 28.0, 10.828038
16-07-21 13:15:56.675,1011.97, 28.0, 10.661575
16-07-21 13:15:56.679,1011.94995, 28.0, 10.828038
16-07-21 13:15:56.682,1011.91, 28.0, 11.160965
16-07-21 13:15:56.685,1011.79, 28.0, 12.162387
16-07-21 13:15:56.688,1011.97, 28.0, 10.661575
16-07-21 13:15:56.690,1011.94995, 28.0, 10.828038
16-07-21 13:15:56.693,1011.97, 28.0, 10.661575
16-07-21 13:15:56.794,1011.94995, 28.0, 10.828038
16-07-21 13:15:57.338,1011.88995, 28.0, 11.3300705
16-07-21 13:15:57.342,1011.85, 28.0, 11.662997
16-07-21 13:15:57.346,1011.85, 28.0, 11.662997
16-07-21 13:15:57.349,1011.91, 28.0, 11.160965
16-07-21 13:15:57.351,1011.94995, 28.0, 10.828038
16-07-21 13:15:57.354,1011.97, 28.0, 10.661575
16-07-21 13:15:57.357,1012.00995, 28.0, 10.328649
16-07-21 13:15:57.359,1011.91, 28.0, 11.160965
16-07-21 13:15:57.440,1011.97, 28.0, 10.661575
16-07-21 13:15:58.027,1011.91, 28.0, 11.160965
16-07-21 13:15:58.031,1012.00995, 28.0, 10.328649
16-07-21 13:15:58.034,1011.97, 28.0, 10.661575
16-07-21 13:15:58.037,1011.97, 28.0, 10.661575
16-07-21 13:15:58.040,1011.91, 28.0, 11.160965
16-07-21 13:15:58.043,1012.00995, 28.0, 10.328649
16-07-21 13:15:58.045,1011.97, 28.0, 10.661575
16-07-21 13:15:58.048,1011.97, 28.0, 10.661575
16-07-21 13:15:58.109,1011.91, 28.0, 11.160965
16-07-21 13:15:58.174,1011.94995, 28.0, 10.828038
16-07-21 13:15:58.272,1011.94995, 28.0, 10.828038
16-07-21 13:15:58.335,1011.97, 28.0, 10.661575
16-07-21 13:15:58.402,1011.88995, 28.0, 11.3300705
16-07-21 13:15:58.467,1011.94995, 28.0, 10.828038
16-07-21 13:15:58.561,1011.94995, 28.0, 10.828038
16-07-21 13:15:58.629,1012.00995, 28.0, 10.328649
16-07-21 13:15:58.698,1012.02997, 28.0, 10.162186
16-07-21 13:15:58.768,1012.00995, 28.0, 10.328649
16-07-21 13:15:58.837,1011.97, 28.0, 10.661575
16-07-21 13:15:58.910,1012.02997, 28.0, 10.162186
16-07-21 13:15:58.982,1011.94995, 28.0, 10.828038
16-07-21 13:15:59.052,1011.94995, 28.0, 10.828038
16-07-21 13:15:59.122,1012.00995, 28.0, 10.328649
16-07-21 13:15:59.192,1011.91, 28.0, 11.160965
16-07-21 13:15:59.262,1011.85, 28.0, 11.662997
16-07-21 13:15:59.359,1012.00995, 28.0, 10.328649
16-07-21 13:15:59.426,1011.91, 28.0, 11.160965
16-07-21 13:15:59.496,1011.97, 28.0, 10.661575
16-07-21 13:15:59.565,1012.00995, 28.0, 10.328649
16-07-21 13:15:59.633,1011.97, 28.0, 10.661575
16-07-21 13:15:59.702,1012.00995, 28.0, 10.328649
16-07-21 13:15:59.787,1011.97, 28.0, 10.661575
16-07-21 13:15:59.868,1011.97, 28.0, 10.661575
16-07-21 13:15:59.938,1011.91, 28.0, 11.160965
16-07-21 13:16:00.024,1011.97, 28.0, 10.661575
16-07-21 13:16:00.062,1012.00995, 28.0, 10.328649
16-07-21 13:16:00.161,1012.02997, 28.0, 10.162186
16-07-21 13:16:00.231,1012.02997, 28.0, 10.162186
16-07-21 13:16:00.300,1012.00995, 28.0, 10.328649
16-07-21 13:16:00.368,1011.88995, 28.0, 11.3300705
16-07-21 13:16:00.437,1011.94995, 28.0, 10.828038
16-07-21 13:16:00.506,1012.00995, 28.0, 10.328649
16-07-21 13:16:00.575,1011.97, 28.0, 10.661575
16-07-21 13:16:00.651,1012.02997, 28.0, 10.162186
16-07-21 13:16:00.721,1011.97, 28.0, 10.661575
16-07-21 13:16:00.790,1011.97, 28.0, 10.661575
16-07-21 13:16:00.889,1011.97, 28.0, 10.661575
16-07-21 13:16:00.958,1012.02997, 28.0, 10.162186
16-07-21 13:16:01.027,1011.97, 28.0, 10.661575
16-07-21 13:16:01.097,1012.02997, 28.0, 10.162186
16-07-21 13:16:01.170,1011.88995, 28.0, 11.3300705
16-07-21 13:16:01.242,1011.97, 28.0, 10.661575
16-07-21 13:16:01.318,1011.88995, 28.0, 11.3300705
16-07-21 13:16:01.391,1011.97, 28.0, 10.661575
16-07-21 13:16:01.464,1012.02997, 28.0, 10.162186
16-07-21 13:16:01.537,1011.97, 28.0, 10.661575
16-07-21 13:16:01.612,1012.02997, 28.0, 10.162186
16-07-21 13:16:01.687,1011.94995, 28.0, 10.828038
16-07-21 13:16:01.760,1011.94995, 28.0, 10.828038
16-07-21 13:16:01.806,1012.07, 28.0, 9.829259
16-07-21 13:16:01.879,1011.97, 28.0, 10.661575
16-07-21 13:16:01.950,1012.00995, 28.0, 10.328649
16-07-21 13:16:02.021,1011.94995, 28.0, 10.828038
16-07-21 13:16:02.095,1012.02997, 28.0, 10.162186
16-07-21 13:16:02.168,1012.07, 28.0, 9.829259
16-07-21 13:16:02.239,1012.02997, 28.0, 10.162186
16-07-21 13:16:02.324,1012.00995, 28.0, 10.328649
16-07-21 13:16:02.401,1012.02997, 28.0, 10.162186
16-07-21 13:16:02.475,1011.91, 28.0, 11.160965
16-07-21 13:16:02.546,1011.94995, 28.0, 10.828038
16-07-21 13:16:02.620,1011.97, 28.0, 10.661575
16-07-21 13:16:02.695,1012.00995, 28.0, 10.328649
16-07-21 13:16:02.769,1011.94995, 28.0, 10.828038
16-07-21 13:16:02.842,1012.07, 28.0, 9.829259
16-07-21 13:16:02.917,1011.97, 28.0, 10.661575
16-07-21 13:16:02.990,1012.00995, 28.0, 10.328649
16-07-21 13:16:03.064,1012.07, 28.0, 9.829259
16-07-21 13:16:03.109,1011.91, 28.0, 11.160965
16-07-21 13:16:03.185,1011.97, 28.0, 10.661575
16-07-21 13:16:03.263,1011.97, 28.0, 10.661575
16-07-21 13:16:03.339,1012.07, 28.0, 9.829259
16-07-21 13:16:03.415,1012.02997, 28.0, 10.162186
16-07-21 13:16:03.491,1012.00995, 28.0, 10.328649
16-07-21 13:16:03.565,1011.85, 28.0, 11.662997
16-07-21 13:16:03.641,1011.97, 28.0, 10.661575
16-07-21 13:16:03.722,1011.88995, 28.0, 11.3300705
16-07-21 13:16:03.766,1012.02997, 28.0, 10.162186
16-07-21 13:16:03.847,1011.88995, 28.0, 11.3300705
16-07-21 13:16:03.925,1011.94995, 28.0, 10.828038
16-07-21 13:16:03.999,1012.02997, 28.0, 10.162186
16-07-21 13:16:04.075,1011.94995, 28.0, 10.828038
16-07-21 13:16:04.150,1012.00995, 28.0, 10.328649
16-07-21 13:16:04.195,1011.97, 28.0, 10.661575
16-07-21 13:16:04.291,1011.91, 28.0, 11.160965
16-07-21 13:16:04.380,1012.02997, 28.0, 10.162186
16-07-21 13:16:04.428,1011.85, 28.0, 11.662997
16-07-21 13:16:04.506,1011.97, 28.0, 10.661575
16-07-21 13:16:04.584,1012.07, 28.0, 9.829259
16-07-21 13:16:04.660,1011.97, 28.0, 10.661575
16-07-21 13:16:04.737,1011.97, 28.0, 10.661575
16-07-21 13:16:04.784,1012.02997, 28.0, 10.162186
16-07-21 13:16:04.861,1012.02997, 28.0, 10.162186
