timestamp, xDegreesPerSec, yDegreesPerSec, zDegreesPerSec
16-06-30 00:31:53.184,-3.90625, 3.0517578, -0.9765625
16-06-30 00:31:53.254,-4.0283203, 2.8686523, -0.9765625
16-06-30 00:31:53.349,-3.9672852, 3.112793, -0.91552734
16-06-30 00:31:53.424,-4.0893555, 3.2348633, -1.159668
16-06-30 00:31:53.474,-4.0893555, 2.8686523, -1.2207031
16-06-30 00:31:53.546,-3.9672852, 3.0517578, -0.8544922
16-06-30 00:31:53.647,-3.90625, 3.0517578, -0.91552734
16-06-30 00:31:53.649,-3.9672852, 2.9907227, -1.0375977
16-06-30 00:31:53.765,-3.9672852, 3.112793, -0.9765625
16-06-30 00:31:53.837,-4.0283203, 2.8686523, -1.159668
16-06-30 00:31:53.947,-4.211426, 3.112793, -1.0375977
16-06-30 00:31:54.010,-3.8452148, 2.8076172, -0.6713867
16-06-30 00:31:54.062,-4.0893555, 3.0517578, -0.6713867
16-06-30 00:31:54.138,-3.7231445, 3.2348633, -0.7324219
16-06-30 00:31:54.268,-4.0893555, 2.9296875, -0.8544922
16-06-30 00:31:54.270,-4.0893555, 3.0517578, -1.159668
16-06-30 00:31:54.373,-3.7231445, 3.0517578, -0.7324219
16-06-30 00:31:54.448,-4.0283203, 2.9907227, -0.6713867
16-06-30 00:31:54.580,-4.0893555, 3.0517578, -0.8544922
16-06-30 00:31:54.583,-4.0283203, 2.9296875, -0.7324219
16-06-30 00:31:54.686,-4.0893555, 2.9296875, -0.9765625
16-06-30 00:31:54.754,-3.9672852, 3.112793, -0.9765625
16-06-30 00:31:54.874,-4.0283203, 3.1738281, -0.91552734
16-06-30 00:31:54.876,-3.9672852, 2.9907227, -0.61035156
16-06-30 00:31:54.979,-3.9672852, 2.9296875, -0.61035156
16-06-30 00:31:55.053,-3.9672852, 2.9907227, -0.5493164
16-06-30 00:31:55.174,-4.0283203, 3.1738281, -0.48828125
16-06-30 00:31:55.176,-4.0893555, 2.9907227, -0.61035156
16-06-30 00:31:55.278,-4.211426, 2.9296875, -0.4272461
16-06-30 00:31:55.352,-4.211426, 2.9296875, -0.8544922
16-06-30 00:31:55.472,-3.90625, 2.9296875, -0.61035156
16-06-30 00:31:55.475,-4.0283203, 2.9296875, -0.9765625
16-06-30 00:31:55.579,-3.90625, 3.0517578, -0.9765625
16-06-30 00:31:55.694,-3.9672852, 3.112793, -1.0375977
16-06-30 00:31:55.697,-4.0283203, 2.9907227, -0.8544922
16-06-30 00:31:55.809,-4.0283203, 2.9907227, -1.0986328
16-06-30 00:31:55.874,-4.0893555, 2.9907227, -0.91552734
16-06-30 00:31:55.980,-4.0283203, 3.0517578, -1.0375977
16-06-30 00:31:56.047,-4.1503906, 2.9907227, -0.61035156
16-06-30 00:31:56.104,-4.0893555, 2.9296875, -1.159668
16-06-30 00:31:56.168,-3.9672852, 3.112793, -1.0375977
16-06-30 00:31:56.292,-4.0893555, 3.1738281, -0.8544922
16-06-30 00:31:56.295,-3.8452148, 2.9907227, -0.48828125
16-06-30 00:31:56.403,-3.9672852, 2.8686523, -0.6713867
16-06-30 00:31:56.480,-3.9672852, 2.9907227, -0.7324219
16-06-30 00:31:56.593,-4.0283203, 2.9296875, -0.48828125
16-06-30 00:31:56.596,-3.7841797, 3.1738281, -0.4272461
16-06-30 00:31:56.705,-3.90625, 3.0517578, -0.5493164
16-06-30 00:31:56.792,-3.90625, 3.0517578, -0.5493164
16-06-30 00:31:56.875,-3.9672852, 3.2958984, -0.7324219
16-06-30 00:31:56.878,-3.90625, 3.0517578, -0.6713867
16-06-30 00:31:56.993,-3.8452148, 3.2348633, -0.4272461
16-06-30 00:31:57.122,-3.90625, 3.0517578, -0.61035156
16-06-30 00:31:57.125,-4.0893555, 2.9907227, -0.7324219
