timestamp, xDegreesPerSec, yDegreesPerSec, zDegreesPerSec
16-06-29 01:18:23.359,-4.0283203, 3.0517578, -1.0986328
16-06-29 01:18:23.527,-3.8452148, 2.8686523, -0.8544922
16-06-29 01:18:23.708,-3.90625, 3.1738281, -0.79345703
16-06-29 01:18:23.892,-4.0283203, 3.2348633, -0.7324219
16-06-29 01:18:24.062,-3.90625, 2.8686523, -0.79345703
16-06-29 01:18:24.242,-3.90625, 3.1738281, -0.9765625
16-06-29 01:18:24.425,-3.7841797, 3.0517578, -0.79345703
16-06-29 01:18:24.595,-3.90625, 2.9296875, -0.8544922
16-06-29 01:18:24.776,-4.0283203, 3.112793, -0.5493164
16-06-29 01:18:24.957,-4.0283203, 3.2348633, -0.5493164
16-06-29 01:18:25.128,-4.0283203, 3.112793, -0.6713867
16-06-29 01:18:25.308,-4.1503906, 2.9907227, -1.0986328
16-06-29 01:18:25.493,-4.1503906, 2.9296875, -1.2817383
16-06-29 01:18:25.660,-3.9672852, 2.9296875, -1.0986328
16-06-29 01:18:25.843,-3.8452148, 3.1738281, -1.0986328
16-06-29 01:18:26.027,-3.90625, 3.2348633, -0.6713867
16-06-29 01:18:26.194,-3.90625, 3.112793, -0.5493164
16-06-29 01:18:26.376,-4.1503906, 3.1738281, -0.79345703
16-06-29 01:18:26.557,-3.8452148, 2.9907227, -1.0986328
16-06-29 01:18:26.729,-3.9672852, 2.8686523, -0.9765625
16-06-29 01:18:26.908,-3.90625, 3.2958984, -0.79345703
16-06-29 01:18:27.090,-4.211426, 3.112793, -0.6713867
16-06-29 01:18:27.262,-3.90625, 2.9907227, -0.61035156
16-06-29 01:18:27.443,-3.8452148, 2.9907227, -1.0986328
16-06-29 01:18:27.627,-3.9672852, 2.9296875, -0.91552734
16-06-29 01:18:27.794,-3.9672852, 2.9907227, -0.9765625
16-06-29 01:18:27.977,-3.8452148, 3.0517578, -1.3427734
16-06-29 01:18:28.157,-3.9672852, 3.0517578, -1.0986328
16-06-29 01:18:28.327,-3.7231445, 2.9907227, -0.7324219
16-06-29 01:18:28.507,-3.90625, 3.112793, -0.61035156
16-06-29 01:18:28.693,-3.8452148, 3.0517578, -0.5493164
16-06-29 01:18:28.859,-3.8452148, 2.8686523, -0.79345703
16-06-29 01:18:29.044,-3.9672852, 2.9907227, -0.8544922
16-06-29 01:18:29.214,-3.90625, 2.8686523, -1.0375977
16-06-29 01:18:29.394,-3.9672852, 3.112793, -0.7324219
16-06-29 01:18:29.577,-4.0893555, 3.1738281, -0.79345703
16-06-29 01:18:29.761,-3.9672852, 3.0517578, -1.0375977
