X[µT],Y[µT]
-22.080002,-11.1779995
-22.080002,-11.1779995
-22.080002,-11.1779995
-22.080002,-11.1779995
-22.080002,-11.1779995
-22.080002,-11.1779995
-22.080002,-10.9939995
-22.080002,-10.9939995
-22.080002,-10.9939995
-22.080002,-10.9939995
-21.988003,-11.085999
-21.988003,-11.085999
-21.988003,-11.085999
-21.988003,-11.085999
-21.988003,-11.1779995
-21.988003,-11.1779995
-21.988003,-11.1779995
-21.988003,-11.1779995
-21.988003,-11.1779995
-21.988003,-11.1779995
-22.080002,-11.085999
-22.080002,-11.085999
-22.080002,-11.085999
-22.080002,-11.085999
-22.080002,-11.085999
-22.080002,-11.085999
-22.080002,-11.085999
-22.080002,-11.085999
-22.080002,-11.085999
-22.080002,-11.085999
-22.080002,-11.085999
-21.988003,-10.9939995
-21.988003,-10.9939995
-21.988003,-10.9939995
-22.080002,-10.9939995
-22.080002,-10.9939995
-22.080002,-10.9939995
-22.080002,-10.9939995
-21.988003,-11.085999
-21.988003,-11.085999
-21.988003,-11.085999
-21.988003,-11.085999
-21.988003,-10.9939995
-21.988003,-10.9939995
-21.988003,-10.9939995
-21.988003,-10.9939995
-21.988003,-10.9939995
-21.988003,-10.9939995
-22.080002,-10.9939995
-22.080002,-10.9939995
-22.080002,-10.9939995
-22.080002,-10.9939995
-21.988003,-11.085999
-21.988003,-11.085999
-21.988003,-11.085999
-21.988003,-11.085999
-21.988003,-11.085999
-21.988003,-11.085999
-21.988003,-11.085999
-21.988003,-11.085999
-21.896,-11.085999
-21.896,-11.085999
-21.896,-11.085999
-21.896,-11.085999
-21.988003,-11.1779995
-21.988003,-11.1779995
-21.988003,-11.1779995
-21.988003,-11.1779995
-21.988003,-11.1779995
-21.988003,-11.1779995
-21.988003,-11.085999
-21.988003,-11.085999
-21.988003,-11.085999
-21.988003,-11.085999
-21.896,-11.361998
-21.896,-11.361998
-21.896,-11.361998
-21.896,-11.361998
-21.803997,-11.545998
-21.803997,-11.545998
-21.803997,-11.545998
-21.803997,-11.545998
-21.803997,-11.545998
-21.803997,-11.545998
-21.711998,-11.729998
-21.711998,-11.729998
-21.711998,-11.729998
-21.711998,-11.729998
-21.528,-12.0060005
-21.528,-12.0060005
-21.528,-12.0060005
-21.528,-12.0060005
-21.528,-12.098
-21.528,-12.098
-21.528,-12.098
-21.528,-12.098
-21.528,-12.098
-21.528,-12.098
-21.068,-12.557999
-21.068,-12.557999
-21.068,-12.557999
-21.068,-12.557999
-20.607998,-13.202
-20.607998,-13.202
-20.607998,-13.202
-20.607998,-13.202
-20.332,-13.661999
-20.332,-13.661999
-20.332,-13.661999
-20.332,-13.661999
-20.332,-13.661999
-20.332,-13.661999
-19.964,-14.214001
-19.964,-14.214001
-19.964,-14.214001
-19.964,-14.214001
-19.411999,-14.765999
-19.411999,-14.765999
-19.411999,-14.765999
-19.411999,-14.765999
-18.952,-15.317997
-18.952,-15.317997
-18.952,-15.317997
-18.952,-15.317997
-18.952,-15.317997
-18.952,-15.317997
-18.492,-15.962
-18.492,-15.962
-18.492,-15.962
-18.492,-15.962
-17.848,-16.513998
-17.848,-16.513998
-17.848,-16.513998
-17.848,-16.513998
-17.296001,-17.157999
-17.296001,-17.157999
-17.296001,-17.157999
-17.296001,-17.157999
-17.296001,-17.157999
-17.296001,-17.157999
-16.560001,-17.802
-16.560001,-17.802
-16.560001,-17.802
-16.560001,-17.802
-15.823998,-18.353998
-15.823998,-18.353998
-15.823998,-18.353998
-15.823998,-18.353998
-15.272,-18.721998
-15.272,-18.721998
-15.272,-18.721998
-15.272,-18.721998
-15.272,-18.721998
-15.272,-18.721998
-14.536,-19.182001
-14.536,-19.182001
-14.536,-19.182001
-14.536,-19.182001
-13.800002,-19.734
-13.800002,-19.734
-13.800002,-19.734
-13.800002,-19.734
-13.064,-20.286001
-13.064,-20.286001
-13.064,-20.286001
-13.064,-20.286001
-13.064,-20.286001
-13.064,-20.286001
-12.144,-20.746
-12.144,-20.746
-12.144,-20.746
-12.144,-20.746
-11.224,-21.206
-11.224,-21.206
-11.224,-21.206
-11.224,-21.206
-10.304,-21.574
-10.304,-21.574
-10.304,-21.574
-10.304,-21.574
-10.304,-21.574
-10.304,-21.574
-9.476001,-21.942
-9.476001,-21.942
-9.476001,-21.942
-9.476001,-21.942
-8.464,-22.217997
-8.464,-22.217997
-8.464,-22.217997
-8.464,-22.217997
-7.6360006,-22.586
-7.6360006,-22.586
-7.6360006,-22.586
-7.6360006,-22.586
-7.6360006,-22.586
-7.6360006,-22.586
-6.8079996,-22.769999
-6.8079996,-22.769999
-6.8079996,-22.769999
-6.8079996,-22.769999
-5.9800005,-23.046
-5.9800005,-23.046
-5.9800005,-23.046
-5.9800005,-23.046
-5.2440004,-23.229998
-5.2440004,-23.229998
-5.2440004,-23.229998
-5.2440004,-23.229998
-5.2440004,-23.229998
-5.2440004,-23.229998
-4.4159994,-23.414
-4.4159994,-23.414
-4.4159994,-23.414
-4.4159994,-23.414
-3.6799994,-23.321997
-3.6799994,-23.321997
-3.6799994,-23.321997
-3.6799994,-23.321997
-2.9440002,-23.505999
-2.9440002,-23.505999
-2.9440002,-23.505999
-2.9440002,-23.505999
-2.9440002,-23.505999
-2.9440002,-23.505999
-2.2080011,-23.505999
-2.2080011,-23.505999
-2.2080011,-23.505999
-2.2080011,-23.505999
-1.2880001,-23.597998
-1.2880001,-23.597998
-1.2880001,-23.597998
-1.2880001,-23.597998
-0.36799908,-23.505999
-0.36799908,-23.505999
-0.36799908,-23.505999
-0.36799908,-23.505999
-0.36799908,-23.505999
-0.36799908,-23.505999
0.36800003,-23.69
0.36800003,-23.69
0.36800003,-23.69
0.36800003,-23.69
1.1960001,-23.505999
1.1960001,-23.505999
1.1960001,-23.505999
1.1960001,-23.505999
1.9320002,-23.505999
1.9320002,-23.505999
1.9320002,-23.505999
1.9320002,-23.505999
1.9320002,-23.505999
1.9320002,-23.505999
2.6679993,-23.505999
2.6679993,-23.505999
2.6679993,-23.505999
2.6679993,-23.505999
3.4959993,-23.321997
3.4959993,-23.321997
3.4959993,-23.321997
3.4959993,-23.321997
4.1399994,-23.229998
4.1399994,-23.229998
4.1399994,-23.229998
4.1399994,-23.229998
4.1399994,-23.229998
4.1399994,-23.229998
4.8760004,-23.046
4.8760004,-23.046
4.8760004,-23.046
4.8760004,-23.046
5.6119995,-22.862001
5.6119995,-22.862001
5.6119995,-22.862001
5.6119995,-22.862001
6.44,-22.769999
6.44,-22.769999
6.44,-22.769999
6.44,-22.769999
6.44,-22.769999
6.44,-22.769999
6.992,-22.494001
6.992,-22.494001
6.992,-22.494001
6.992,-22.494001
7.452,-22.401999
7.452,-22.401999
7.452,-22.401999
7.452,-22.401999
8.096001,-22.125998
8.096001,-22.125998
8.096001,-22.125998
8.096001,-22.125998
8.096001,-22.125998
8.096001,-22.125998
8.648,-21.942
8.648,-21.942
8.648,-21.942
8.648,-21.942
8.924,-21.942
8.924,-21.942
8.924,-21.942
8.924,-21.942
9.384,-21.665998
9.384,-21.665998
9.384,-21.665998
9.384,-21.665998
9.384,-21.665998
9.384,-21.665998
9.66,-21.574
9.66,-21.574
9.66,-21.574
9.66,-21.574
9.844,-21.574
9.844,-21.574
9.844,-21.574
9.844,-21.574
9.936,-21.574
9.936,-21.574
9.936,-21.574
9.936,-21.574
9.936,-21.574
9.936,-21.574
9.844,-21.574
9.844,-21.574
9.844,-21.574
9.844,-21.574
9.66,-21.665998
9.66,-21.665998
9.66,-21.665998
9.66,-21.665998
9.66,-21.665998
9.66,-21.665998
9.66,-21.665998
9.66,-21.665998
9.66,-21.665998
9.66,-21.665998
9.752,-21.665998
9.752,-21.665998
9.752,-21.665998
9.752,-21.665998
9.66,-21.757998
9.66,-21.757998
9.66,-21.757998
9.66,-21.757998
9.568001,-21.665998
9.568001,-21.665998
9.568001,-21.665998
9.568001,-21.665998
9.568001,-21.665998
9.568001,-21.665998
9.568001,-21.757998
9.568001,-21.757998
9.568001,-21.757998
9.568001,-21.757998
9.66,-21.757998
9.66,-21.757998
9.66,-21.757998
9.66,-21.757998
9.66,-21.665998
9.66,-21.665998
9.66,-21.665998
9.66,-21.665998
9.66,-21.665998
9.66,-21.665998
9.476,-21.757998
9.476,-21.757998
9.476,-21.757998
9.476,-21.757998
9.568001,-21.757998
9.568001,-21.757998
9.568001,-21.757998
9.568001,-21.757998
9.568001,-21.665998
9.568001,-21.665998
9.568001,-21.665998
9.568001,-21.665998
9.568001,-21.665998
9.568001,-21.665998
9.568001,-21.665998
9.568001,-21.665998
9.568001,-21.665998
9.568001,-21.665998
9.66,-21.85
9.66,-21.85
9.66,-21.85
9.66,-21.85
9.66,-21.757998
9.66,-21.757998
9.66,-21.757998
9.66,-21.757998
9.66,-21.757998
9.66,-21.757998
9.66,-21.665998
9.66,-21.665998
9.66,-21.665998
9.66,-21.665998
9.66,-21.757998
9.66,-21.757998
9.66,-21.757998
9.66,-21.757998
9.66,-21.757998
9.66,-21.757998
9.66,-21.757998
9.66,-21.757998
9.66,-21.757998
9.66,-21.757998
9.568001,-21.574
9.568001,-21.574
9.568001,-21.574
9.568001,-21.574
9.568001,-21.574
9.568001,-21.574
9.568001,-21.574
9.568001,-21.574
9.66,-21.665998
9.66,-21.665998
9.66,-21.665998
9.66,-21.665998
9.66,-21.665998
9.66,-21.665998
9.568001,-21.665998
9.568001,-21.665998
9.568001,-21.665998
9.568001,-21.665998
9.568001,-21.574
9.568001,-21.574
9.568001,-21.574
9.568001,-21.574
9.66,-21.574
9.66,-21.574
9.66,-21.574
9.66,-21.574
9.66,-21.574
9.66,-21.574
9.66,-21.665998
9.66,-21.665998
9.66,-21.665998
9.66,-21.665998
9.752,-21.574
9.752,-21.574
9.752,-21.574
9.752,-21.574
9.752,-21.574
9.752,-21.574
9.752,-21.574
9.752,-21.574
9.752,-21.574
9.752,-21.574
9.752,-21.574
9.752,-21.574
9.752,-21.574
9.752,-21.574
9.752,-21.482
9.752,-21.482
9.752,-21.482
9.752,-21.482
10.12,-21.482
10.12,-21.482
10.12,-21.482
10.12,-21.482
10.12,-21.482
10.12,-21.482
10.304,-21.390001
10.304,-21.390001
10.304,-21.390001
10.304,-21.390001
10.764,-21.298002
10.764,-21.298002
10.764,-21.298002
10.764,-21.298002
11.04,-21.021997
11.04,-21.021997
11.04,-21.021997
11.04,-21.021997
11.04,-21.021997
11.04,-21.021997
11.408,-20.838
11.408,-20.838
11.408,-20.838
11.408,-20.838
11.96,-20.561998
11.96,-20.561998
11.96,-20.561998
11.96,-20.561998
12.42,-20.286001
12.42,-20.286001
12.42,-20.286001
12.42,-20.286001
12.42,-20.286001
12.42,-20.286001
12.972,-19.917997
12.972,-19.917997
12.972,-19.917997
12.972,-19.917997
13.616,-19.642
13.616,-19.642
13.616,-19.642
13.616,-19.642
14.168,-19.274
14.168,-19.274
14.168,-19.274
14.168,-19.274
14.168,-19.274
14.168,-19.274
14.72,-18.906
14.72,-18.906
14.72,-18.906
14.72,-18.906
15.364,-18.262
15.364,-18.262
15.364,-18.262
15.364,-18.262
16.192,-17.802
16.192,-17.802
16.192,-17.802
16.192,-17.802
16.192,-17.802
16.192,-17.802
16.836,-17.157999
16.836,-17.157999
16.836,-17.157999
16.836,-17.157999
17.572,-16.421997
17.572,-16.421997
17.572,-16.421997
17.572,-16.421997
18.216,-15.778
18.216,-15.778
18.216,-15.778
18.216,-15.778
18.216,-15.778
18.216,-15.778
18.86,-15.133999
18.86,-15.133999
18.86,-15.133999
18.86,-15.133999
19.32,-14.49
19.32,-14.49
19.32,-14.49
19.32,-14.49
19.688,-13.845999
19.688,-13.845999
19.688,-13.845999
19.688,-13.845999
19.688,-13.845999
19.688,-13.845999
20.424,-13.110001
20.424,-13.110001
20.424,-13.110001
20.424,-13.110001
20.883999,-12.373999
20.883999,-12.373999
20.883999,-12.373999
20.883999,-12.373999
21.251999,-11.729998
21.251999,-11.729998
21.251999,-11.729998
21.251999,-11.729998
21.251999,-11.729998
21.251999,-11.729998
21.712,-10.9939995
21.712,-10.9939995
21.712,-10.9939995
21.712,-10.9939995
21.987999,-10.349998
21.987999,-10.349998
21.987999,-10.349998
21.987999,-10.349998
22.355999,-9.613998
22.355999,-9.613998
22.355999,-9.613998
22.355999,-9.613998
22.355999,-9.613998
22.355999,-9.613998
22.723999,-8.969999
22.723999,-8.969999
22.723999,-8.969999
22.723999,-8.969999
23.092001,-8.141998
23.092001,-8.141998
23.092001,-8.141998
23.092001,-8.141998
23.276001,-7.497999
23.276001,-7.497999
23.276001,-7.497999
23.276001,-7.497999
23.276001,-7.497999
23.276001,-7.497999
23.644001,-6.854
23.644001,-6.854
23.644001,-6.854
23.644001,-6.854
23.828,-5.933998
23.828,-5.933998
23.828,-5.933998
23.828,-5.933998
24.012001,-5.198
24.012001,-5.198
24.012001,-5.198
24.012001,-5.198
24.012001,-5.198
24.012001,-5.198
24.380001,-4.369999
24.380001,-4.369999
24.380001,-4.369999
24.380001,-4.369999
24.380001,-3.4499989
24.380001,-3.4499989
24.380001,-3.4499989
24.380001,-3.4499989
24.564,-2.5299988
24.564,-2.5299988
24.564,-2.5299988
24.564,-2.5299988
24.564,-2.5299988
24.564,-2.5299988
24.748001,-1.7939987
24.748001,-1.7939987
24.748001,-1.7939987
24.748001,-1.7939987
24.932,-0.9659996
24.932,-0.9659996
24.932,-0.9659996
24.932,-0.9659996
24.932,-0.13799858
24.932,-0.13799858
24.932,-0.13799858
24.932,-0.13799858
24.932,-0.13799858
24.932,-0.13799858
25.116001,0.5980015
25.116001,0.5980015
25.116001,0.5980015
25.116001,0.5980015
25.024,1.2420015
25.024,1.2420015
25.024,1.2420015
25.024,1.2420015
25.024,1.2420015
25.024,2.0700016
25.024,2.0700016
25.024,2.0700016
25.024,2.0700016
24.932,2.8980017
24.932,2.8980017
24.932,2.8980017
24.932,2.8980017
24.932,2.8980017
24.748001,3.7260017
24.748001,3.7260017
24.748001,3.7260017
24.748001,3.7260017
24.84,4.646002
24.84,4.646002
24.84,4.646002
24.84,4.646002
24.84,4.646002
24.84,4.646002
24.656,5.566002
24.656,5.566002
24.656,5.566002
24.656,5.566002
24.472,6.486001
24.472,6.486001
24.472,6.486001
24.472,6.486001
24.288,7.2220016
24.288,7.2220016
24.288,7.2220016
24.288,7.2220016
24.288,7.2220016
24.288,7.2220016
24.012001,8.142002
24.012001,8.142002
24.012001,8.142002
24.012001,8.142002
23.828,8.970001
23.828,8.970001
23.828,8.970001
23.828,8.970001
23.552,9.706001
23.552,9.706001
23.552,9.706001
23.552,9.706001
23.552,9.706001
23.552,9.706001
23.276001,10.166001
23.276001,10.166001
23.276001,10.166001
23.276001,10.166001
23.184,10.534002
23.184,10.534002
23.184,10.534002
23.184,10.534002
23.184,10.718001
23.184,10.718001
23.184,10.718001
23.184,10.718001
23.184,10.718001
23.184,10.718001
23,10.718001
23,10.718001
23,10.718001
23,10.718001
23.092001,10.718001
23.092001,10.718001
23.092001,10.718001
23.092001,10.718001
23.092001,10.718001
23.092001,10.718001
23.092001,10.718001
23.092001,10.718001
23.092001,10.718001
23.092001,10.718001
23.184,10.718001
23.184,10.718001
23.184,10.718001
23.184,10.718001
23.092001,10.718001
23.092001,10.718001
23.092001,10.718001
23.092001,10.718001
23.092001,10.810001
23.092001,10.810001
23.092001,10.810001
23.092001,10.810001
23.092001,10.810001
23.092001,10.810001
23.092001,10.810001
23.092001,10.810001
23.092001,10.810001
23.092001,10.810001
23.184,10.718001
23.184,10.718001
23.184,10.718001
23.184,10.718001
23.092001,10.810001
23.092001,10.810001
23.092001,10.810001
23.092001,10.810001
23.092001,10.810001
23.092001,10.810001
23,10.626001
23,10.626001
23,10.626001
23,10.626001
23.092001,10.718001
23.092001,10.718001
23.092001,10.718001
23.092001,10.718001
23.092001,10.718001
23.092001,10.718001
23.092001,10.718001
23.092001,10.718001
23.092001,10.718001
23.092001,10.718001
23.092001,10.718001
23.092001,10.718001
23.092001,10.718001
23.092001,10.718001
23.092001,10.718001
23.092001,10.718001
23.092001,10.718001
23.092001,10.718001
23.092001,10.626001
23.092001,10.626001
23.092001,10.626001
23.092001,10.626001
23.092001,10.626001
23.092001,10.626001
23.184,10.718001
23.184,10.718001
23.184,10.718001
23.184,10.718001
23,10.626001
23,10.626001
23,10.626001
23,10.626001
23.092001,10.718001
23.092001,10.718001
23.092001,10.718001
23.092001,10.718001
23.092001,10.718001
23.092001,10.718001
23.184,10.718001
23.184,10.718001
23.184,10.718001
23.184,10.718001
23.092001,10.810001
23.092001,10.810001
23.092001,10.810001
23.092001,10.810001
23,11.086002
23,11.086002
23,11.086002
23,11.086002
23,11.086002
23,11.086002
22.908,11.362001
22.908,11.362001
22.908,11.362001
22.908,11.362001
22.723999,11.638001
22.723999,11.638001
22.723999,11.638001
22.723999,11.638001
22.632,11.914001
22.632,11.914001
22.632,11.914001
22.632,11.914001
22.632,11.914001
22.632,11.914001
22.448,12.3740015
22.448,12.3740015
22.448,12.3740015
22.448,12.3740015
22.172,12.926002
22.172,12.926002
22.172,12.926002
22.172,12.926002
21.896,13.294002
21.896,13.294002
21.896,13.294002
21.896,13.294002
21.896,13.294002
21.896,13.294002
21.712,13.662002
21.712,13.662002
21.712,13.662002
21.712,13.662002
21.62,14.122002
21.62,14.122002
21.62,14.122002
21.62,14.122002
21.251999,14.490002
21.251999,14.490002
21.251999,14.490002
21.251999,14.490002
21.251999,14.490002
21.251999,14.490002
20.976002,14.950002
20.976002,14.950002
20.976002,14.950002
20.976002,14.950002
20.608,15.410002
20.608,15.410002
20.608,15.410002
20.608,15.410002
20.424,15.870002
20.424,15.870002
20.424,15.870002
20.424,15.870002
20.424,15.870002
20.424,15.870002
19.872002,16.422
19.872002,16.422
19.872002,16.422
19.872002,16.422
19.412,16.974
19.412,16.974
19.412,16.974
19.412,16.974
18.952,17.618002
18.952,17.618002
18.952,17.618002
18.952,17.618002
18.952,17.618002
18.952,17.618002
18.216,18.354002
18.216,18.354002
18.216,18.354002
18.216,18.354002
17.664,18.906002
17.664,18.906002
17.664,18.906002
17.664,18.906002
17.02,19.550001
17.02,19.550001
17.02,19.550001
17.02,19.550001
17.02,19.550001
17.02,19.550001
16.376,20.194002
16.376,20.194002
16.376,20.194002
16.376,20.194002
15.64,20.746002
15.64,20.746002
15.64,20.746002
15.64,20.746002
15.088,21.206001
15.088,21.206001
15.088,21.206001
15.088,21.206001
15.088,21.206001
15.088,21.206001
14.352,21.942001
14.352,21.942001
14.352,21.942001
14.352,21.942001
13.34,22.402002
13.34,22.402002
13.34,22.402002
13.34,22.402002
12.604,22.954002
12.604,22.954002
12.604,22.954002
12.604,22.954002
12.604,22.954002
12.604,22.954002
11.776,23.322002
11.776,23.322002
11.776,23.322002
11.776,23.322002
11.04,23.690002
11.04,23.690002
11.04,23.690002
11.04,23.690002
10.304,24.150002
10.304,24.150002
10.304,24.150002
10.304,24.150002
10.304,24.150002
10.304,24.150002
9.292,24.518002
9.292,24.518002
9.292,24.518002
9.292,24.518002
8.464001,24.886002
8.464001,24.886002
8.464001,24.886002
8.464001,24.886002
7.452,25.438004
7.452,25.438004
7.452,25.438004
7.452,25.438004
7.452,25.438004
7.452,25.438004
6.716,25.622002
6.716,25.622002
6.716,25.622002
6.716,25.622002
5.8879995,25.898003
5.8879995,25.898003
5.8879995,25.898003
5.8879995,25.898003
5.0599995,26.082
5.0599995,26.082
5.0599995,26.082
5.0599995,26.082
5.0599995,26.082
5.0599995,26.082
4.3240004,26.174002
4.3240004,26.174002
4.3240004,26.174002
4.3240004,26.174002
3.4040003,26.45
3.4040003,26.45
3.4040003,26.45
3.4040003,26.45
2.4840002,26.542002
2.4840002,26.542002
2.4840002,26.542002
2.4840002,26.542002
2.4840002,26.542002
2.4840002,26.542002
1.6560001,26.542002
1.6560001,26.542002
0.73600006,26.634003
0.73600006,26.634003
0.73600006,26.634003
0.73600006,26.634003
-0.18400002,26.634003
-0.18400002,26.634003
-0.18400002,26.634003
-0.18400002,26.634003
-1.1960001,26.634003
-1.1960001,26.634003
-1.1960001,26.634003
-1.1960001,26.634003
-1.1960001,26.634003
-1.1960001,26.634003
-2.0240002,26.45
-2.0240002,26.45
-2.0240002,26.45
-2.0240002,26.45
-2.8520002,26.358002
-2.8520002,26.358002
-2.8520002,26.358002
-2.8520002,26.358002
-3.7720003,26.266003
-3.7720003,26.266003
-3.7720003,26.266003
-3.7720003,26.266003
-3.7720003,26.266003
-3.7720003,26.266003
-4.6920004,26.082
-4.6920004,26.082
-4.6920004,26.082
-4.6920004,26.082
-5.5199995,25.990002
-5.5199995,25.990002
-5.5199995,25.990002
-5.5199995,25.990002
-6.2559996,25.806002
-6.2559996,25.806002
-6.2559996,25.806002
-6.2559996,25.806002
-6.2559996,25.806002
-6.2559996,25.806002
-6.9920015,25.714003
-6.9920015,25.714003
-6.9920015,25.714003
-6.9920015,25.714003
-7.6360006,25.438004
-7.6360006,25.438004
-7.6360006,25.438004
-7.6360006,25.438004
-8.28,25.162003
-8.28,25.162003
-8.28,25.162003
-8.28,25.162003
-8.28,25.162003
-8.28,25.162003
-8.832,25.070002
-8.832,25.070002
-8.832,25.070002
-8.832,25.070002
-9.108001,25.070002
-9.108001,25.070002
-9.108001,25.070002
-9.108001,25.070002
-9.108001,24.978
-9.108001,24.978
-9.108001,24.978
-9.108001,24.978
-9.108001,24.978
-9.108001,24.978
-9.108001,24.886002
-9.108001,24.886002
-9.108001,24.886002
-9.108001,24.886002
-9.016,24.978
-9.016,24.978
-9.016,24.978
-9.016,24.978
-9.108001,24.794003
-9.108001,24.794003
-9.108001,24.794003
-9.108001,24.794003
-9.108001,24.794003
-9.108001,24.794003
-9.108001,24.794003
-9.108001,24.794003
-9.108001,24.794003
-9.108001,24.794003
-9.016,24.794003
-9.016,24.794003
-9.016,24.794003
-9.016,24.794003
-9.108001,24.886002
-9.108001,24.886002
-9.108001,24.886002
-9.108001,24.886002
-9.108001,24.886002
-9.108001,24.886002
-9.108001,24.886002
-9.108001,24.886002
-9.108001,24.886002
-9.108001,24.886002
-9.200002,24.978
-9.200002,24.978
-9.200002,24.978
-9.200002,24.978
-9.108001,24.794003
-9.108001,24.794003
-9.108001,24.794003
-9.108001,24.794003
-9.108001,24.794003
-9.108001,24.794003
-9.200002,24.886002
-9.200002,24.886002
-9.200002,24.886002
-9.200002,24.886002
-9.108001,24.978
-9.108001,24.978
-9.108001,24.978
-9.108001,24.978
-9.016,24.886002
-9.016,24.886002
-9.016,24.886002
-9.016,24.886002
-9.016,24.886002
-9.108001,24.978
-9.108001,24.978
-9.108001,24.978
-9.108001,24.978
-9.108001,24.978
-9.016,24.886002
-9.016,24.886002
-9.016,24.886002
-9.016,24.886002
-9.108001,24.886002
-9.108001,24.886002
-9.108001,24.886002
-9.108001,24.886002
-9.200002,24.886002
-9.200002,24.886002
-9.200002,24.886002
-9.200002,24.886002
-9.200002,24.886002
-9.200002,24.886002
-9.016,24.886002
-9.016,24.886002
-9.016,24.886002
-9.016,24.886002
-9.016,25.070002
-9.016,25.070002
-9.016,25.070002
-9.016,25.070002
-9.108001,24.978
-9.108001,24.978
-9.108001,24.978
-9.108001,24.978
-9.108001,24.978
-9.108001,24.978
-9.108001,24.886002
-9.108001,24.886002
-9.108001,24.886002
-9.108001,24.886002
-9.108001,24.886002
-9.108001,24.886002
-9.108001,24.886002
-9.108001,24.886002
-9.108001,24.886002
-9.108001,24.886002
-9.108001,24.886002
-9.108001,24.886002
-9.108001,24.886002
-9.108001,24.886002
-9.108001,24.886002
-9.108001,24.886002
-9.108001,24.886002
-9.108001,24.886002
-9.108001,24.978
-9.108001,24.978
-9.108001,24.978
-9.108001,24.978
-9.108001,24.886002
-9.108001,24.886002
-9.108001,24.886002
-9.108001,24.886002
-9.108001,24.886002
-9.108001,24.886002
-9.200002,24.886002
-9.200002,24.886002
-9.200002,24.886002
-9.200002,24.886002
-9.108001,24.886002
-9.108001,24.886002
-9.108001,24.886002
-9.108001,24.886002
-9.108001,24.886002
-9.108001,24.886002
-9.108001,24.886002
-9.108001,24.886002
-9.108001,24.886002
-9.108001,24.886002
-9.108001,24.886002
-9.108001,24.886002
-9.108001,24.886002
-9.108001,24.886002
-9.016,24.978
-9.016,24.978
-9.016,24.978
-9.016,24.978
-9.108001,24.978
-9.108001,24.978
-9.108001,24.978
-9.108001,24.978
-9.108001,24.978
-9.108001,24.978
-9.108001,24.978
-9.108001,24.978
-9.108001,24.978
-9.108001,24.978
-9.108001,24.886002
-9.108001,24.886002
-9.108001,24.886002
-9.108001,24.886002
-9.108001,24.886002
-9.108001,24.886002
-9.108001,24.886002
-9.108001,24.886002
-9.108001,24.886002
-9.108001,24.886002
-9.200002,24.886002
-9.200002,24.886002
-9.200002,24.886002
-9.200002,24.886002
-9.108001,24.978
-9.108001,24.978
-9.108001,24.978
-9.108001,24.978
-9.200002,25.070002
-9.200002,25.070002
-9.200002,25.070002
-9.200002,25.070002
-9.200002,25.070002
-9.200002,25.070002
-9.200002,24.978
-9.200002,24.978
-9.200002,24.978
-9.200002,24.886002
-9.200002,24.886002
-9.200002,24.886002
-9.108001,24.886002
-9.108001,24.886002
-9.108001,24.886002
-9.108001,24.886002
-9.108001,24.886002
-9.200002,24.978
-9.200002,24.978
-9.108001,24.978
-9.108001,24.978
-9.200002,24.886002
-9.200002,24.886002
-9.200002,24.886002
-9.200002,24.886002
-9.108001,24.886002
-9.108001,24.886002
-9.108001,24.886002
-9.108001,24.886002
-9.108001,24.978
-9.108001,24.978
-9.108001,24.978
-9.108001,24.978
-9.108001,24.978
-9.108001,24.978
-9.108001,24.978
-9.108001,24.978
-9.108001,24.978
-9.108001,24.886002
-9.108001,24.886002
-9.108001,24.978
-9.108001,24.978
-9.108001,24.978
-9.108001,24.978
-9.108001,24.886002
-9.108001,24.886002
-9.108001,24.886002
-9.108001,24.886002
-9.108001,24.886002
-9.108001,24.886002
-9.108001,24.886002
-9.108001,24.886002
-9.108001,24.886002
-9.108001,24.886002
-9.108001,24.886002
-9.108001,24.886002
-9.108001,24.886002
-9.108001,24.886002
-9.108001,24.978
-9.108001,24.978
-9.108001,24.978
-9.108001,24.978
-9.108001,24.978
-9.108001,24.978
-9.108001,24.978
-9.108001,24.978
-9.108001,24.978
-9.108001,24.978
-9.016,24.886002
-9.016,24.886002
-9.016,24.886002
-9.016,24.886002
-9.108001,24.794003
-9.108001,24.794003
-9.108001,24.794003
-9.108001,24.794003
-9.108001,24.794003
-9.108001,24.794003
-9.108001,24.886002
-9.108001,24.886002
-9.108001,24.886002
-9.108001,24.886002
-9.016,24.886002
-9.016,24.886002
-9.016,24.886002
-9.016,24.886002
-9.016,24.794003
-9.016,24.794003
-9.016,24.794003
-9.016,24.794003
-9.016,24.794003
-9.016,24.794003
-9.016,24.886002
-9.016,24.886002

