timestamp, xMicroTeslas, yMicroTeslas, zMicroTeslas, headingDegrees
16-07-21 13:48:04.119,16.008, 17.112, -20.976002, 24.666386
16-07-21 13:48:04.131,16.008, 17.296, -20.883999, 24.971989
16-07-21 13:48:04.338,16.008, 17.204, -20.883999, 24.819626
16-07-21 13:48:04.352,16.008, 17.296, -20.883999, 24.971989
16-07-21 13:48:04.364,16.1, 17.112, -20.976002, 24.502544
16-07-21 13:48:04.446,16.008, 17.112, -23.368, 24.666386
16-07-21 13:48:04.591,16.008, 17.112, -20.976002, 24.666386
16-07-21 13:48:04.604,16.1, 17.204, -20.792, 24.655846
16-07-21 13:48:04.740,16.1, 17.204, -20.883999, 24.655846
16-07-21 13:48:04.753,16.008, 17.204, -20.976002, 24.819626
16-07-21 13:48:04.967,16.008, 17.204, -20.976002, 24.819626
16-07-21 13:48:04.982,16.1, 17.204, -20.883999, 24.655846
16-07-21 13:48:04.994,16.008, 17.204, -20.976002, 24.819626
16-07-21 13:48:05.069,16.008, 17.204, -20.792, 24.819626
16-07-21 13:48:05.210,15.916, 17.112, -20.883999, 24.831104
16-07-21 13:48:05.224,16.1, 17.204, -20.976002, 24.655846
16-07-21 13:48:05.443,16.1, 17.204, -20.883999, 24.655846
16-07-21 13:48:05.457,16.1, 17.204, -20.976002, 24.655846
16-07-21 13:48:05.580,16.008, 17.204, -20.976002, 24.819626
16-07-21 13:48:05.592,15.916, 17.204, -20.976002, 24.98428
16-07-21 13:48:05.734,16.1, 17.204, -20.976002, 24.655846
16-07-21 13:48:05.747,16.008, 17.204, -20.792, 24.819626
16-07-21 13:48:05.960,16.008, 17.112, -23.368, 24.666386
16-07-21 13:48:05.973,15.916, 17.204, -20.976002, 24.98428
16-07-21 13:48:06.089,16.008, 17.204, -20.883999, 24.819626
16-07-21 13:48:06.102,16.008, 17.204, -20.976002, 24.819626
16-07-21 13:48:06.223,16.1, 17.112, -20.976002, 24.502544
16-07-21 13:48:06.236,16.008, 17.204, -20.976002, 24.819626
16-07-21 13:48:06.458,16.008, 17.296, -20.883999, 24.971989
16-07-21 13:48:06.472,16.1, 17.296, -20.792, 24.80827
16-07-21 13:48:06.590,16.008, 17.112, -21.068, 24.666386
16-07-21 13:48:06.603,16.008, 17.204, -21.068, 24.819626
16-07-21 13:48:06.730,16.008, 17.296, -20.976002, 24.971989
16-07-21 13:48:06.744,16.1, 17.204, -20.976002, 24.655846
16-07-21 13:48:06.970,16.008, 17.112, -20.976002, 24.666386
16-07-21 13:48:06.984,16.008, 17.112, -20.883999, 24.666386
16-07-21 13:48:06.996,16.008, 17.112, -20.792, 24.666386
16-07-21 13:48:07.164,16.008, 17.204, -20.976002, 24.819626
16-07-21 13:48:07.177,16.008, 17.296, -20.976002, 24.971989
16-07-21 13:48:07.189,16.008, 17.112, -20.976002, 24.666386
